condition k rep method nodeAge trueBrlen estBrlen
s2c10 k10 r1 spalin_leaves 177 54.0 0.833333
s2c10 k10 r1 spalin_leaves 179 50.0 196.71
s2c10 k10 r1 spalin_leaves 207 42.0 104.771
s2c10 k10 r1 spalin_leaves 209 44.0 143.32
s2c10 k10 r1 spalin_leaves 210 90.0 165.271
s2c10 k10 r1 spalin_leaves 216 7.0 0.833333
s2c10 k10 r1 spalin_leaves 216 39.0 15.4722
s2c10 k10 r1 spalin_leaves 216 93.0 183.802
s2c10 k10 r1 spalin_leaves 216 87.0 91.597
s2c10 k10 r1 spalin_leaves 216 37.0 113.124
s2c10 k10 r1 spalin_leaves 216 37.0 0.833333
s2c10 k10 r1 spalin_leaves 216 7.0 20.4132
s2c10 k10 r1 spalin_leaves 216 9.0 49.5903
s2c10 k10 r1 spalin_leaves 216 9.0 0.833333
s2c10 k10 r1 spalin_leaves 216 6.0 42.3245
s2c10 k10 r1 spalin_leaves 216 6.0 0.833333
s2c10 k10 r1 spalin_leaves 216 39.0 109.808
s2c2 k10 r1 problin 30 29.0 0
s2c2 k10 r1 problin 82 52.0 0.833333
s2c2 k10 r1 problin 85 55.0 98.9183
s2c2 k10 r1 problin 133 51.0 15.5716
s2c2 k10 r1 problin 136 51.0 85.1787
s2c2 k10 r1 problin 150 65.0 0.833333
s2c2 k10 r1 problin 180 44.0 0.833333
s2c2 k10 r1 problin 182 49.0 23.08
s2c2 k10 r1 problin 184 102.0 98.933
s2c2 k10 r1 problin 186 50.0 67.5312
s2c2 k10 r1 problin 187 54.0 54.2573
s2c2 k10 r1 problin 197 47.0 0.833333
s2c2 k10 r1 problin 216 34.0 29.8972
s2c2 k10 r1 problin 216 36.0 0.833333
s2c2 k10 r1 problin 216 30.0 0.833333
s2c2 k10 r1 problin 216 30.0 115.732
s2c2 k10 r1 problin 216 66.0 85.1738
s2c2 k10 r1 problin 216 19.0 0.833333
s2c2 k10 r1 problin 216 19.0 37.1938
s2c2 k10 r1 problin 216 34.0 60.284
s2c2 k10 r1 problin 216 29.0 173.148
s2c2 k10 r1 problin 216 29.0 114.243
s2c2 k10 r1 problin 216 32.0 0.833333
s2c2 k10 r1 problin 216 32.0 0.833333
s2c2 k10 r1 problin 216 36.0 67.6005
s2c2 k10 r1 spalin_all 30 29.0 0
s2c2 k10 r1 spalin_all 82 52.0 24.063
s2c2 k10 r1 spalin_all 85 55.0 84.8173
s2c2 k10 r1 spalin_all 133 51.0 53.1742
s2c2 k10 r1 spalin_all 136 51.0 47.9873
s2c2 k10 r1 spalin_all 150 65.0 11.7868
s2c2 k10 r1 spalin_all 180 44.0 28.7462
s2c2 k10 r1 spalin_all 182 49.0 11.6655
s2c2 k10 r1 spalin_all 184 102.0 99.2892
s2c2 k10 r1 spalin_all 186 50.0 55.5125
s2c2 k10 r1 spalin_all 187 54.0 31.2312
s2c2 k10 r1 spalin_all 197 47.0 67.1987
s2c2 k10 r1 spalin_all 216 34.0 37.11
s2c2 k10 r1 spalin_all 216 36.0 47.5288
s2c2 k10 r1 spalin_all 216 30.0 20.8782
s2c2 k10 r1 spalin_all 216 30.0 87.4142
s2c2 k10 r1 spalin_all 216 66.0 86.9792
s2c2 k10 r1 spalin_all 216 19.0 21.7067
s2c2 k10 r1 spalin_all 216 19.0 38.6522
s2c2 k10 r1 spalin_all 216 34.0 41.0292
s2c2 k10 r1 spalin_all 216 29.0 143.116
s2c2 k10 r1 spalin_all 216 29.0 105.668
s2c2 k10 r1 spalin_all 216 32.0 29.0633
s2c2 k10 r1 spalin_all 216 32.0 8.14722
s2c2 k10 r1 spalin_all 216 36.0 66.7058
s2c2 k10 r1 spalin_leaves 30 29.0 0
s2c2 k10 r1 spalin_leaves 82 52.0 0.833333
s2c2 k10 r1 spalin_leaves 85 55.0 113.58
s2c2 k10 r1 spalin_leaves 133 51.0 0.833333
s2c2 k10 r1 spalin_leaves 136 51.0 63.9593
s2c2 k10 r1 spalin_leaves 150 65.0 0.833333
s2c2 k10 r1 spalin_leaves 180 44.0 0.833333
s2c2 k10 r1 spalin_leaves 182 49.0 0.833333
s2c2 k10 r1 spalin_leaves 184 102.0 104.282
s2c2 k10 r1 spalin_leaves 186 50.0 119.304
s2c2 k10 r1 spalin_leaves 187 54.0 0.833333
s2c2 k10 r1 spalin_leaves 197 47.0 86.8692
s2c2 k10 r1 spalin_leaves 216 34.0 53.7018
s2c2 k10 r1 spalin_leaves 216 36.0 0.833333
s2c2 k10 r1 spalin_leaves 216 30.0 0.833333
s2c2 k10 r1 spalin_leaves 216 30.0 138.274
s2c2 k10 r1 spalin_leaves 216 66.0 45.1053
s2c2 k10 r1 spalin_leaves 216 19.0 0.833333
s2c2 k10 r1 spalin_leaves 216 19.0 72.9052
s2c2 k10 r1 spalin_leaves 216 34.0 82.2772
s2c2 k10 r1 spalin_leaves 216 29.0 173.148
s2c2 k10 r1 spalin_leaves 216 29.0 139.942
s2c2 k10 r1 spalin_leaves 216 32.0 0.833333
s2c2 k10 r1 spalin_leaves 216 32.0 37.7283
s2c2 k10 r1 spalin_leaves 216 36.0 141.89
s2c4 k10 r1 problin 11 10.0 0
s2c4 k10 r1 problin 67 56.0 78.5357
s2c4 k10 r1 problin 119 52.0 36.112
s2c4 k10 r1 problin 126 115.0 149.722
s2c4 k10 r1 problin 126 59.0 73.3853
s2c4 k10 r1 problin 167 48.0 0.833333
s2c4 k10 r1 problin 168 49.0 72.713
s2c4 k10 r1 problin 182 56.0 0.833333
s2c4 k10 r1 problin 192 66.0 0.833333
s2c4 k10 r1 problin 216 34.0 49.9657
s2c4 k10 r1 problin 216 48.0 80.2013
s2c4 k10 r1 problin 216 49.0 0.833333
s2c4 k10 r1 problin 216 49.0 85.1707
s2c4 k10 r1 problin 216 34.0 49.9657
s2c4 k10 r1 problin 216 90.0 212.162
s2c4 k10 r1 problin 216 90.0 48.064
s2c4 k10 r1 problin 216 24.0 47.9598
s2c4 k10 r1 problin 216 24.0 0.833333
s2c4 k10 r1 problin 216 48.0 80.2013
s2c4 k10 r1 spalin_all 11 10.0 0
s2c4 k10 r1 spalin_all 67 56.0 55.3343
s2c4 k10 r1 spalin_all 119 52.0 27.5653
s2c4 k10 r1 spalin_all 126 115.0 156.721
s2c4 k10 r1 spalin_all 126 59.0 92.109
s2c4 k10 r1 spalin_all 167 48.0 31.7242
s2c4 k10 r1 spalin_all 168 49.0 70.1395
s2c4 k10 r1 spalin_all 182 56.0 33.8012
s2c4 k10 r1 spalin_all 192 66.0 32.4368
s2c4 k10 r1 spalin_all 216 34.0 30.5462
s2c4 k10 r1 spalin_all 216 48.0 68.947
s2c4 k10 r1 spalin_all 216 49.0 23.2663
s2c4 k10 r1 spalin_all 216 49.0 100.442
s2c4 k10 r1 spalin_all 216 34.0 58.4007
s2c4 k10 r1 spalin_all 216 90.0 212.162
s2c4 k10 r1 spalin_all 216 90.0 65.6837
s2c4 k10 r1 spalin_all 216 24.0 20.1158
s2c4 k10 r1 spalin_all 216 24.0 15.3664
s2c4 k10 r1 spalin_all 216 48.0 15.7307
s2c4 k10 r1 spalin_leaves 11 10.0 0
s2c4 k10 r1 spalin_leaves 67 56.0 0.833333
s2c4 k10 r1 spalin_leaves 119 52.0 114.533
s2c4 k10 r1 spalin_leaves 126 115.0 125.026
s2c4 k10 r1 spalin_leaves 126 59.0 120.509
s2c4 k10 r1 spalin_leaves 167 48.0 0.833333
s2c4 k10 r1 spalin_leaves 168 49.0 93.5978
s2c4 k10 r1 spalin_leaves 182 56.0 0.833333
s2c4 k10 r1 spalin_leaves 192 66.0 0.833333
s2c4 k10 r1 spalin_leaves 216 34.0 56.4805
s2c4 k10 r1 spalin_leaves 216 48.0 54.6543
s2c4 k10 r1 spalin_leaves 216 49.0 0.833333
s2c4 k10 r1 spalin_leaves 216 49.0 137.136
s2c4 k10 r1 spalin_leaves 216 34.0 27.0893
s2c4 k10 r1 spalin_leaves 216 90.0 212.162
s2c4 k10 r1 spalin_leaves 216 90.0 75.9572
s2c4 k10 r1 spalin_leaves 216 24.0 49.9983
s2c4 k10 r1 spalin_leaves 216 24.0 0.833333
s2c4 k10 r1 spalin_leaves 216 48.0 0.833333
s2c6 k10 r1 problin virtual 0 0
s2c6 k10 r1 problin 14 13.0 47.0603
s2c6 k10 r1 problin 25 24.0 45.7382
s2c6 k10 r1 problin 64 39.0 56.236
s2c6 k10 r1 problin 68 43.0 9.75855
s2c6 k10 r1 problin 103 39.0 41.1347
s2c6 k10 r1 problin 115 47.0 87.3743
s2c6 k10 r1 problin 118 104.0 95.9233
s2c6 k10 r1 problin 139 36.0 0.833333
s2c6 k10 r1 problin 152 49.0 0.833333
s2c6 k10 r1 problin 160 96.0 41.2417
s2c6 k10 r1 problin 166 48.0 115.756
s2c6 k10 r1 problin 167 52.0 0.833333
s2c6 k10 r1 problin 170 55.0 218.698
s2c6 k10 r1 problin 170 52.0 0.833333
s2c6 k10 r1 problin 184 45.0 47.9022
s2c6 k10 r1 problin 184 45.0 48.039
s2c6 k10 r1 problin 188 120.0 135.53
s2c6 k10 r1 problin 198 38.0 0.833333
s2c6 k10 r1 problin 201 49.0 47.9022
s2c6 k10 r1 problin 202 42.0 0.833333
s2c6 k10 r1 problin 208 41.0 47.9873
s2c6 k10 r1 problin 209 42.0 0.833333
s2c6 k10 r1 problin 209 43.0 0.833333
s2c6 k10 r1 problin 210 44.0 0.833333
s2c6 k10 r1 problin 216 46.0 47.9728
s2c6 k10 r1 problin 216 46.0 0.833333
s2c6 k10 r1 problin 216 32.0 0.833333
s2c6 k10 r1 problin 216 32.0 67.7162
s2c6 k10 r1 problin 216 32.0 0.833333
s2c6 k10 r1 problin 216 32.0 0.833333
s2c6 k10 r1 problin 216 64.0 48.041
s2c6 k10 r1 problin 216 15.0 67.7162
s2c6 k10 r1 problin 216 15.0 0.833333
s2c6 k10 r1 problin 216 14.0 0.833333
s2c6 k10 r1 problin 216 14.0 0.833333
s2c6 k10 r1 problin 216 18.0 0.833333
s2c6 k10 r1 problin 216 18.0 47.9472
s2c6 k10 r1 problin 216 28.0 67.7162
s2c6 k10 r1 problin 216 28.0 0.833333
s2c6 k10 r1 problin 216 46.0 0.833337
s2c6 k10 r1 problin 216 46.0 218.698
s2c6 k10 r1 problin 216 7.0 47.9515
s2c6 k10 r1 problin 216 7.0 0.833333
s2c6 k10 r1 problin 216 8.0 0.833333
s2c6 k10 r1 problin 216 8.0 0.833333
s2c6 k10 r1 problin 216 202.0 211.682
s2c6 k10 r1 problin 216 6.0 0.833333
s2c6 k10 r1 problin 216 6.0 0.833333
s2c6 k10 r1 problin 216 7.0 0.833333
s2c6 k10 r1 problin 216 7.0 0.833333
s2c6 k10 r1 spalin_all virtual 0 0
s2c6 k10 r1 spalin_all 14 13.0 81.255
s2c6 k10 r1 spalin_all 25 24.0 53.056
s2c6 k10 r1 spalin_all 64 39.0 29.757
s2c6 k10 r1 spalin_all 68 43.0 30.3238
s2c6 k10 r1 spalin_all 103 39.0 42.3108
s2c6 k10 r1 spalin_all 115 47.0 65.3443
s2c6 k10 r1 spalin_all 118 104.0 53.8753
s2c6 k10 r1 spalin_all 139 36.0 17.7422
s2c6 k10 r1 spalin_all 152 49.0 11.6326
s2c6 k10 r1 spalin_all 160 96.0 30.2742
s2c6 k10 r1 spalin_all 166 48.0 90.1623
s2c6 k10 r1 spalin_all 167 52.0 53.0583
s2c6 k10 r1 spalin_all 170 55.0 169.995
s2c6 k10 r1 spalin_all 170 52.0 28.679
s2c6 k10 r1 spalin_all 184 45.0 82.7968
s2c6 k10 r1 spalin_all 184 45.0 93.776
s2c6 k10 r1 spalin_all 188 120.0 89.9103
s2c6 k10 r1 spalin_all 198 38.0 40.9472
s2c6 k10 r1 spalin_all 201 49.0 72.3232
s2c6 k10 r1 spalin_all 202 42.0 30.731
s2c6 k10 r1 spalin_all 208 41.0 83.9258
s2c6 k10 r1 spalin_all 209 42.0 54.9253
s2c6 k10 r1 spalin_all 209 43.0 26.6343
s2c6 k10 r1 spalin_all 210 44.0 48.5957
s2c6 k10 r1 spalin_all 216 46.0 18.5385
s2c6 k10 r1 spalin_all 216 46.0 24.5867
s2c6 k10 r1 spalin_all 216 32.0 31.2503
s2c6 k10 r1 spalin_all 216 32.0 60.6583
s2c6 k10 r1 spalin_all 216 32.0 35.8583
s2c6 k10 r1 spalin_all 216 32.0 19.656
s2c6 k10 r1 spalin_all 216 64.0 141.912
s2c6 k10 r1 spalin_all 216 15.0 35.5437
s2c6 k10 r1 spalin_all 216 15.0 17.2915
s2c6 k10 r1 spalin_all 216 14.0 7.20647
s2c6 k10 r1 spalin_all 216 14.0 38.2105
s2c6 k10 r1 spalin_all 216 18.0 13.1322
s2c6 k10 r1 spalin_all 216 18.0 59.3662
s2c6 k10 r1 spalin_all 216 28.0 48.5802
s2c6 k10 r1 spalin_all 216 28.0 12.9998
s2c6 k10 r1 spalin_all 216 46.0 55.3298
s2c6 k10 r1 spalin_all 216 46.0 218.698
s2c6 k10 r1 spalin_all 216 7.0 40.0473
s2c6 k10 r1 spalin_all 216 7.0 28.6898
s2c6 k10 r1 spalin_all 216 8.0 13.8595
s2c6 k10 r1 spalin_all 216 8.0 20.6822
s2c6 k10 r1 spalin_all 216 202.0 208.642
s2c6 k10 r1 spalin_all 216 6.0 27.0573
s2c6 k10 r1 spalin_all 216 6.0 16.2901
s2c6 k10 r1 spalin_all 216 7.0 12.3135
s2c6 k10 r1 spalin_all 216 7.0 18.3602
s2c6 k10 r1 spalin_leaves virtual 0 0
s2c6 k10 r1 spalin_leaves 14 13.0 0.833333
s2c6 k10 r1 spalin_leaves 25 24.0 26.9073
s2c6 k10 r1 spalin_leaves 64 39.0 0.833333
s2c6 k10 r1 spalin_leaves 68 43.0 0.833333
s2c6 k10 r1 spalin_leaves 103 39.0 123.083
s2c6 k10 r1 spalin_leaves 115 47.0 153.44
s2c6 k10 r1 spalin_leaves 118 104.0 118.784
s2c6 k10 r1 spalin_leaves 139 36.0 0.833333
s2c6 k10 r1 spalin_leaves 152 49.0 0.833333
s2c6 k10 r1 spalin_leaves 160 96.0 76.3007
s2c6 k10 r1 spalin_leaves 166 48.0 160.001
s2c6 k10 r1 spalin_leaves 167 52.0 0.833333
s2c6 k10 r1 spalin_leaves 170 55.0 175.293
s2c6 k10 r1 spalin_leaves 170 52.0 0.833333
s2c6 k10 r1 spalin_leaves 184 45.0 135.489
s2c6 k10 r1 spalin_leaves 184 45.0 72.6227
s2c6 k10 r1 spalin_leaves 188 120.0 113.379
s2c6 k10 r1 spalin_leaves 198 38.0 0.833333
s2c6 k10 r1 spalin_leaves 201 49.0 0.833347
s2c6 k10 r1 spalin_leaves 202 42.0 0.833333
s2c6 k10 r1 spalin_leaves 208 41.0 69.7877
s2c6 k10 r1 spalin_leaves 209 42.0 0.833333
s2c6 k10 r1 spalin_leaves 209 43.0 0.833333
s2c6 k10 r1 spalin_leaves 210 44.0 108.662
s2c6 k10 r1 spalin_leaves 216 46.0 58.2962
s2c6 k10 r1 spalin_leaves 216 46.0 0.833333
s2c6 k10 r1 spalin_leaves 216 32.0 0.833333
s2c6 k10 r1 spalin_leaves 216 32.0 53.8407
s2c6 k10 r1 spalin_leaves 216 32.0 65.82
s2c6 k10 r1 spalin_leaves 216 32.0 0.833333
s2c6 k10 r1 spalin_leaves 216 64.0 94.2552
s2c6 k10 r1 spalin_leaves 216 15.0 50.9385
s2c6 k10 r1 spalin_leaves 216 15.0 0.833333
s2c6 k10 r1 spalin_leaves 216 14.0 13.7442
s2c6 k10 r1 spalin_leaves 216 14.0 25.649
s2c6 k10 r1 spalin_leaves 216 18.0 0.833333
s2c6 k10 r1 spalin_leaves 216 18.0 86.2855
s2c6 k10 r1 spalin_leaves 216 28.0 72.0478
s2c6 k10 r1 spalin_leaves 216 28.0 0.833333
s2c6 k10 r1 spalin_leaves 216 46.0 0.833333
s2c6 k10 r1 spalin_leaves 216 46.0 218.698
s2c6 k10 r1 spalin_leaves 216 7.0 83.5422
s2c6 k10 r1 spalin_leaves 216 7.0 0.833333
s2c6 k10 r1 spalin_leaves 216 8.0 0.833333
s2c6 k10 r1 spalin_leaves 216 8.0 41.3292
s2c6 k10 r1 spalin_leaves 216 202.0 218.698
s2c6 k10 r1 spalin_leaves 216 6.0 60.3273
s2c6 k10 r1 spalin_leaves 216 6.0 0.833333
s2c6 k10 r1 spalin_leaves 216 7.0 0.833333
s2c6 k10 r1 spalin_leaves 216 7.0 45.4048
s2c8 k10 r1 problin 62 61.0 0
s2c8 k10 r1 problin 109 47.0 240.375
s2c8 k10 r1 problin 150 88.0 240.375
s2c8 k10 r1 problin 158 49.0 115.731
s2c8 k10 r1 problin 165 56.0 0.833333
s2c8 k10 r1 problin 205 47.0 0.833333
s2c8 k10 r1 problin 205 55.0 115.731
s2c8 k10 r1 problin 207 57.0 0.833333
s2c8 k10 r1 problin 212 47.0 0.833333
s2c8 k10 r1 problin 214 56.0 0.833333
s2c8 k10 r1 problin 216 51.0 0.833333
s2c8 k10 r1 problin 216 11.0 0.833333
s2c8 k10 r1 problin 216 11.0 0.833333
s2c8 k10 r1 problin 216 9.0 0.833333
s2c8 k10 r1 problin 216 9.0 0.833333
s2c8 k10 r1 problin 216 4.0 0.833333
s2c8 k10 r1 problin 216 4.0 0.833333
s2c8 k10 r1 problin 216 2.0 0.833333
s2c8 k10 r1 problin 216 2.0 0.833333
s2c8 k10 r1 problin 216 11.0 0.833333
s2c8 k10 r1 problin 216 11.0 0.833333
s2c8 k10 r1 spalin_all 62 61.0 0
s2c8 k10 r1 spalin_all 109 47.0 228.097
s2c8 k10 r1 spalin_all 150 88.0 221.125
s2c8 k10 r1 spalin_all 158 49.0 68.6568
s2c8 k10 r1 spalin_all 165 56.0 0.833333
s2c8 k10 r1 spalin_all 205 47.0 68.3242
s2c8 k10 r1 spalin_all 205 55.0 104.456
s2c8 k10 r1 spalin_all 207 57.0 29.7497
s2c8 k10 r1 spalin_all 212 47.0 35.236
s2c8 k10 r1 spalin_all 214 56.0 25.4353
s2c8 k10 r1 spalin_all 216 51.0 32.478
s2c8 k10 r1 spalin_all 216 11.0 2.7145
s2c8 k10 r1 spalin_all 216 11.0 28.8092
s2c8 k10 r1 spalin_all 216 9.0 27.0597
s2c8 k10 r1 spalin_all 216 9.0 6.40263
s2c8 k10 r1 spalin_all 216 4.0 29.605
s2c8 k10 r1 spalin_all 216 4.0 7.13693
s2c8 k10 r1 spalin_all 216 2.0 8.5251
s2c8 k10 r1 spalin_all 216 2.0 25.8085
s2c8 k10 r1 spalin_all 216 11.0 52.9622
s2c8 k10 r1 spalin_all 216 11.0 18.1833
s2c8 k10 r1 spalin_leaves 62 61.0 0
s2c8 k10 r1 spalin_leaves 109 47.0 187.222
s2c8 k10 r1 spalin_leaves 150 88.0 187.178
s2c8 k10 r1 spalin_leaves 158 49.0 129.232
s2c8 k10 r1 spalin_leaves 165 56.0 0.833333
s2c8 k10 r1 spalin_leaves 205 47.0 0.833333
s2c8 k10 r1 spalin_leaves 205 55.0 174.127
s2c8 k10 r1 spalin_leaves 207 57.0 0.833333
s2c8 k10 r1 spalin_leaves 212 47.0 0.833333
s2c8 k10 r1 spalin_leaves 214 56.0 0.833333
s2c8 k10 r1 spalin_leaves 216 51.0 66.4653
s2c8 k10 r1 spalin_leaves 216 11.0 0.833333
s2c8 k10 r1 spalin_leaves 216 11.0 29.8353
s2c8 k10 r1 spalin_leaves 216 9.0 0.833333
s2c8 k10 r1 spalin_leaves 216 9.0 42.8928
s2c8 k10 r1 spalin_leaves 216 4.0 50.5747
s2c8 k10 r1 spalin_leaves 216 4.0 0.833333
s2c8 k10 r1 spalin_leaves 216 2.0 51.3552
s2c8 k10 r1 spalin_leaves 216 2.0 0.833333
s2c8 k10 r1 spalin_leaves 216 11.0 79.6907
s2c8 k10 r1 spalin_leaves 216 11.0 17.0362
s2c9 k10 r1 problin 83 82.0 0
s2c9 k10 r1 problin 124 41.0 32.8462
s2c9 k10 r1 problin 125 42.0 2.82512
s2c9 k10 r1 problin 164 40.0 0.833333
s2c9 k10 r1 problin 164 40.0 121.618
s2c9 k10 r1 problin 165 40.0 183.008
s2c9 k10 r1 problin 165 40.0 115.294
s2c9 k10 r1 problin 201 36.0 67.7145
s2c9 k10 r1 problin 202 38.0 30.5875
s2c9 k10 r1 problin 203 38.0 0.833333
s2c9 k10 r1 problin 205 40.0 0.833333
s2c9 k10 r1 problin 209 45.0 146.893
s2c9 k10 r1 problin 216 14.0 54.575
s2c9 k10 r1 problin 216 7.0 0.833333
s2c9 k10 r1 problin 216 7.0 0.833333
s2c9 k10 r1 problin 216 52.0 146.895
s2c9 k10 r1 problin 216 51.0 0.833333
s2c9 k10 r1 problin 216 11.0 0.833333
s2c9 k10 r1 problin 216 11.0 0.833333
s2c9 k10 r1 problin 216 13.0 0.833333
s2c9 k10 r1 problin 216 13.0 0.833333
s2c9 k10 r1 problin 216 15.0 0.833333
s2c9 k10 r1 problin 216 15.0 0.833333
s2c9 k10 r1 problin 216 52.0 0.833333
s2c9 k10 r1 problin 216 14.0 54.575
s2c9 k10 r1 spalin_all 83 82.0 0
s2c9 k10 r1 spalin_all 124 41.0 63.196
s2c9 k10 r1 spalin_all 125 42.0 3.62843
s2c9 k10 r1 spalin_all 164 40.0 27.1907
s2c9 k10 r1 spalin_all 164 40.0 148.203
s2c9 k10 r1 spalin_all 165 40.0 120.547
s2c9 k10 r1 spalin_all 165 40.0 93.4733
s2c9 k10 r1 spalin_all 201 36.0 81.8783
s2c9 k10 r1 spalin_all 202 38.0 73.257
s2c9 k10 r1 spalin_all 203 38.0 0.833333
s2c9 k10 r1 spalin_all 205 40.0 51.0593
s2c9 k10 r1 spalin_all 209 45.0 91.7658
s2c9 k10 r1 spalin_all 216 14.0 5.81557
s2c9 k10 r1 spalin_all 216 7.0 30.6355
s2c9 k10 r1 spalin_all 216 7.0 49.2498
s2c9 k10 r1 spalin_all 216 52.0 116.672
s2c9 k10 r1 spalin_all 216 51.0 80.3417
s2c9 k10 r1 spalin_all 216 11.0 8.32077
s2c9 k10 r1 spalin_all 216 11.0 51.5732
s2c9 k10 r1 spalin_all 216 13.0 7.45668
s2c9 k10 r1 spalin_all 216 13.0 31.7243
s2c9 k10 r1 spalin_all 216 15.0 21.9628
s2c9 k10 r1 spalin_all 216 15.0 17.8608
s2c9 k10 r1 spalin_all 216 52.0 39.9265
s2c9 k10 r1 spalin_all 216 14.0 20.155
s2c9 k10 r1 spalin_leaves 83 82.0 0
s2c9 k10 r1 spalin_leaves 124 41.0 0.833337
s2c9 k10 r1 spalin_leaves 125 42.0 0.833333
s2c9 k10 r1 spalin_leaves 164 40.0 0.833333
s2c9 k10 r1 spalin_leaves 164 40.0 111.726
s2c9 k10 r1 spalin_leaves 165 40.0 141.684
s2c9 k10 r1 spalin_leaves 165 40.0 126.25
s2c9 k10 r1 spalin_leaves 201 36.0 44.7828
s2c9 k10 r1 spalin_leaves 202 38.0 0.833333
s2c9 k10 r1 spalin_leaves 203 38.0 0.833333
s2c9 k10 r1 spalin_leaves 205 40.0 62.5447
s2c9 k10 r1 spalin_leaves 209 45.0 0.833335
s2c9 k10 r1 spalin_leaves 216 14.0 128.085
s2c9 k10 r1 spalin_leaves 216 7.0 118.861
s2c9 k10 r1 spalin_leaves 216 7.0 0.833333
s2c9 k10 r1 spalin_leaves 216 52.0 161.211
s2c9 k10 r1 spalin_leaves 216 51.0 0.833333
s2c9 k10 r1 spalin_leaves 216 11.0 61.5558
s2c9 k10 r1 spalin_leaves 216 11.0 0.833333
s2c9 k10 r1 spalin_leaves 216 13.0 48.3292
s2c9 k10 r1 spalin_leaves 216 13.0 0.833333
s2c9 k10 r1 spalin_leaves 216 15.0 0.833333
s2c9 k10 r1 spalin_leaves 216 15.0 45.5388
s2c9 k10 r1 spalin_leaves 216 52.0 0.833333
s2c9 k10 r1 spalin_leaves 216 14.0 135.096
s3c1 k10 r1 problin 20 19.0 0
s3c1 k10 r1 problin 67 47.0 0.833333
s3c1 k10 r1 problin 121 101.0 39.7527
s3c1 k10 r1 problin 121 54.0 116.697
s3c1 k10 r1 problin 133 66.0 17.9782
s3c1 k10 r1 problin 165 44.0 115.731
s3c1 k10 r1 problin 173 52.0 36.0155
s3c1 k10 r1 problin 195 62.0 146.873
s3c1 k10 r1 problin 214 93.0 0.833333
s3c1 k10 r1 problin 216 51.0 0.833333
s3c1 k10 r1 problin 216 51.0 0.833333
s3c1 k10 r1 problin 216 83.0 146.875
s3c1 k10 r1 problin 216 21.0 0.833333
s3c1 k10 r1 problin 216 21.0 0.833333
s3c1 k10 r1 problin 216 95.0 125.207
s3c1 k10 r1 problin 216 43.0 41.2443
s3c1 k10 r1 problin 216 43.0 41.2443
s3c1 k10 r1 problin 216 2.0 0.833333
s3c1 k10 r1 problin 216 2.0 0.833333
s3c1 k10 r1 spalin_all 20 19.0 0
s3c1 k10 r1 spalin_all 67 47.0 14.376
s3c1 k10 r1 spalin_all 121 101.0 31.7242
s3c1 k10 r1 spalin_all 121 54.0 111.193
s3c1 k10 r1 spalin_all 133 66.0 3.094
s3c1 k10 r1 spalin_all 165 44.0 48.6315
s3c1 k10 r1 spalin_all 173 52.0 15.3915
s3c1 k10 r1 spalin_all 195 62.0 126.069
s3c1 k10 r1 spalin_all 214 93.0 57.356
s3c1 k10 r1 spalin_all 216 51.0 81.7195
s3c1 k10 r1 spalin_all 216 51.0 90.2342
s3c1 k10 r1 spalin_all 216 83.0 171.453
s3c1 k10 r1 spalin_all 216 21.0 14.0028
s3c1 k10 r1 spalin_all 216 21.0 10.7659
s3c1 k10 r1 spalin_all 216 95.0 136.514
s3c1 k10 r1 spalin_all 216 43.0 32.0762
s3c1 k10 r1 spalin_all 216 43.0 71.0937
s3c1 k10 r1 spalin_all 216 2.0 6.15368
s3c1 k10 r1 spalin_all 216 2.0 9.17358
s3c1 k10 r1 spalin_leaves 20 19.0 0
s3c1 k10 r1 spalin_leaves 67 47.0 0.833333
s3c1 k10 r1 spalin_leaves 121 101.0 0.833333
s3c1 k10 r1 spalin_leaves 121 54.0 142.603
s3c1 k10 r1 spalin_leaves 133 66.0 0.833333
s3c1 k10 r1 spalin_leaves 165 44.0 95.8755
s3c1 k10 r1 spalin_leaves 173 52.0 71.6123
s3c1 k10 r1 spalin_leaves 195 62.0 130.414
s3c1 k10 r1 spalin_leaves 214 93.0 0.833333
s3c1 k10 r1 spalin_leaves 216 51.0 0.833333
s3c1 k10 r1 spalin_leaves 216 51.0 181.825
s3c1 k10 r1 spalin_leaves 216 83.0 174.32
s3c1 k10 r1 spalin_leaves 216 21.0 30.3983
s3c1 k10 r1 spalin_leaves 216 21.0 0.833333
s3c1 k10 r1 spalin_leaves 216 95.0 165.006
s3c1 k10 r1 spalin_leaves 216 43.0 6.19635
s3c1 k10 r1 spalin_leaves 216 43.0 76.8752
s3c1 k10 r1 spalin_leaves 216 2.0 0.833333
s3c1 k10 r1 spalin_leaves 216 2.0 18.3522
s3c3 k10 r1 problin 77 76.0 0
s3c3 k10 r1 problin 126 49.0 40.4603
s3c3 k10 r1 problin 136 59.0 41.0065
s3c3 k10 r1 problin 169 43.0 0.833333
s3c3 k10 r1 problin 177 51.0 48.4498
s3c3 k10 r1 problin 187 51.0 0.833333
s3c3 k10 r1 problin 188 52.0 115.757
s3c3 k10 r1 problin 205 36.0 48.6198
s3c3 k10 r1 problin 207 38.0 48.6198
s3c3 k10 r1 problin 216 29.0 0.833333
s3c3 k10 r1 problin 216 39.0 183.378
s3c3 k10 r1 problin 216 29.0 47.9728
s3c3 k10 r1 problin 216 28.0 0.833333
s3c3 k10 r1 problin 216 28.0 0.833333
