model treeID cellID true_x true_y estimated_x estimated_y
Gaussian s15c2 170_2 165.0 295.0 165.24145751811304 296.7200224111373
Gaussian s15c2 104_2 124.0 285.0 128.33943035185075 280.6027689089302
Gaussian s15c2 159_3 115.0 288.0 113.47940075007668 275.41744678997
Gaussian s15c2 213_7 105.0 265.0 100.85079461486698 264.79506612945863
Gaussian s15c2 211_5 107.0 288.0 111.59079819954488 280.7439195775219
Gaussian s15c2 154_4 137.0 278.0 134.5029882794733 279.3782636930731
Gaussian s15c2 209_9 120.0 265.0 129.32923861501092 260.21921235770446
Gaussian s15c2 207_7 146.0 297.0 146.0219729957846 296.5426467238053
Gaussian s15c3 26_1 78.0 179.0 100.0546310453745 185.8164679153065
Gaussian s15c3 73_2 71.0 169.0 86.37743545199444 174.59836632067913
Gaussian s15c3 125_4 78.0 168.0 85.81462901908782 164.73225913848518
Gaussian s15c3 190_8 99.0 162.0 93.88577150318108 162.03870985641387
Gaussian s15c3 172_8 85.0 151.0 79.46988171623087 157.76245943545933
Gaussian s15c3 120_2 56.0 175.0 73.20893028835715 172.29770775611274
Gaussian s15c3 169_5 70.0 166.0 72.39186016243372 168.37925699681017
Gaussian s15c3 166_3 48.0 175.0 61.087651509984255 173.72454498454528
Gaussian s15c3 73_1 88.0 179.0 100.05463104537455 185.8164679153066
Gaussian s15c3 127_1 68.0 170.0 85.39440551015211 168.4094058113641
Gaussian s15c3 184_1 85.0 168.0 86.56228036707594 163.97712805478068
Gaussian s15c4 33_1 131.0 65.0 94.53732267087688 88.43414264427481
Gaussian s15c4 91_3 116.0 96.0 99.5818891475797 103.39624001003028
Gaussian s15c4 150_3 85.0 112.0 81.46306588205044 106.18052889998097
Gaussian s15c4 195_5 80.0 114.0 78.24976922092834 110.08820817026663
Gaussian s15c4 194_6 74.0 101.0 71.09261317640986 104.43610577999604
Gaussian s15c4 142_4 119.0 105.0 119.6796623059191 114.14580881105007
Gaussian s15c4 193_9 139.0 114.0 140.3410578642892 126.6748288212332
Gaussian s15c4 191_7 115.0 104.0 119.13814274510517 112.43614000224565
Gaussian s15c4 90_1 112.0 77.0 94.5373226708767 88.43414264427471
Gaussian s15c4 157_2 127.0 88.0 110.61883610538308 87.17761046504555
Gaussian s15c4 206_4 138.0 95.0 127.29804038012853 96.99792689491208
Gaussian s15c4 200_4 106.0 82.0 106.30295468319758 77.75335066118384
Gaussian s15c4 157_1 104.0 93.0 78.45580923636855 89.69067482350184
Gaussian s15c4 204_1 94.0 97.0 88.24971425317362 93.51215186681135
Gaussian s15c5 27_1 261.0 140.0 262.21473858834815 138.52394818142247
Gaussian s15c5 71_1 238.0 162.0 250.814089305388 156.31463067570985
Gaussian s15c5 70_2 264.0 137.0 262.2147385883477 138.5239481814221
Gaussian s15c5 125_1 253.0 151.0 256.581895782864 145.7843081878417
Gaussian s15c5 209_1 230.0 160.0 230.10327583131462 160.8713723275138
Gaussian s15c5 193_2 270.0 140.0 271.0527270629291 142.5474156498131
Gaussian s15c5 119_3 268.0 117.0 267.2330894514087 132.05562744842726
Gaussian s15c5 167_4 275.0 117.0 278.89702722434095 120.19084313647735
Gaussian s15c5 202_7 263.0 101.0 272.3161712040571 107.53180718941303
Gaussian s15c5 202_6 295.0 131.0 293.9828378707224 124.19847385607915
Gaussian s15c5 167_3 254.0 149.0 260.4850872177968 137.58409757295135
Gaussian s15c5 208_4 249.0 160.0 252.75422997491518 158.00747533981783
Gaussian s15c5 202_5 263.0 121.0 262.16418120296555 124.18068292882492
Gaussian s15c6 4_1 261.0 327.0 237.5679927912131 308.4671449531545
Gaussian s15c6 59_1 241.0 327.0 231.76839617390243 315.35059140373306
Gaussian s15c6 118_3 242.0 311.0 235.50450626741733 313.0370395896402
Gaussian s15c6 168_4 240.0 313.0 231.78524527591753 319.76876959663764
Gaussian s15c6 109_1 218.0 327.0 223.3298406182077 323.56890712575796
Gaussian s15c6 50_2 286.0 301.0 237.56799279121307 308.4671449531544
Gaussian s15c6 111_4 299.0 322.0 260.29491716702546 331.39591373797737
Gaussian s15c6 162_7 307.0 339.0 288.21747132705025 336.6947393708426
Gaussian s15c6 156_5 288.0 335.0 252.42313326256613 343.6351448530412
Gaussian s15c6 202_6 245.0 349.0 242.07475344977388 350.4612455466297
Gaussian s15c6 199_4 258.0 346.0 254.57469189770438 348.94948992720015
Gaussian s15c6 108_4 233.0 283.0 215.95878600765923 286.66602053480665
Gaussian s15c6 162_8 220.0 298.0 203.77648472725926 287.53070625637923
Gaussian s15c6 209_10 199.0 278.0 204.44985537713768 283.3140093445028
Gaussian s15c6 202_10 192.0 286.0 194.17947644874164 291.75989242116407
Gaussian s15c6 157_9 231.0 273.0 208.75704242197014 267.46320698702675
Gaussian s15c6 214_16 199.0 251.0 195.72856969692936 252.75798632736104
Gaussian s15c6 202_11 213.0 265.0 212.42883263372647 261.43735478671425
Gaussian s15c7 51_1 306.0 289.0 304.557743642468 290.5189740842924
Gaussian s15c7 104_3 284.0 288.0 277.048474566292 298.21435703942916
Gaussian s15c7 151_5 277.0 283.0 269.41943626382744 289.5016502998943
Gaussian s15c7 197_9 288.0 298.0 277.36008368480077 299.03181401529866
Gaussian s15c7 193_8 257.0 276.0 255.35184143988863 273.0143734289496
Gaussian s15c7 151_4 268.0 312.0 260.2825006691227 313.7512713052129
Gaussian s15c7 206_9 244.0 316.0 237.10687505575976 324.52093927543405
Gaussian s15c7 201_9 276.0 322.0 263.5151087829295 320.48929625720206
Gaussian s15c7 95_1 321.0 299.0 310.85131353629896 304.4920671970789
Gaussian s15c7 153_3 305.0 306.0 302.32036690066786 316.6646628931378
Gaussian s15c7 200_6 324.0 317.0 314.86478064009754 314.814860057184
Gaussian s15c7 193_3 294.0 324.0 285.7608586283043 326.6338567625451
Gaussian s15c7 147_1 329.0 315.0 325.93760378006357 310.09236103546107
Gaussian s15c7 202_3 337.0 303.0 336.19456816871957 302.47010527819964
Gaussian s15c7 195_1 329.0 332.0 330.9118776015518 321.914013519187
Gaussian s15c7 42_2 314.0 285.0 323.3581003101156 267.38066394271027
Gaussian s15c7 91_3 324.0 288.0 339.3049917011066 272.6646976197675
Gaussian s15c7 134_6 320.0 267.0 343.77211965878644 267.5543627461369
Gaussian s15c7 184_10 342.0 281.0 350.3841502203146 279.2556030899757
Gaussian s15c7 177_11 328.0 261.0 342.5529013335409 252.38096117679422
Gaussian s15c7 84_4 300.0 282.0 309.6893362606999 262.85149221952474
Gaussian s15c7 131_8 292.0 264.0 294.59528147829565 256.52913200938707
Gaussian s15c7 179_19 296.0 240.0 289.83477755411116 240.26750288982834
Gaussian s15c7 173_15 285.0 277.0 285.27241813831847 265.1082887905775
Gaussian s15c7 131_7 307.0 272.0 309.4873931782811 264.10549359657205
Gaussian s15c7 176_14 310.0 252.0 309.4961209779283 248.10938264509485
Gaussian s15c7 171_12 311.0 290.0 309.3077686810418 279.39149410129744
Gaussian s15c7 214_22 305.0 302.0 305.5865401972976 300.0202612295759
Gaussian s15c8 14_1 336.0 391.0 337.66904571374255 367.90822663285445
Gaussian s15c8 65_2 327.0 384.0 324.5381366771889 374.690486657753
Gaussian s15c8 125_7 326.0 371.0 321.85668197872604 369.05565047499283
Gaussian s15c8 117_3 327.0 387.0 313.47368624134026 386.4892568650716
Gaussian s15c8 167_8 312.0 386.0 303.67871313723265 374.8957846769267
Gaussian s15c8 212_14 303.0 380.0 298.2416473675419 384.5700333905076
Gaussian s15c8 167_7 314.0 414.0 312.6297646955869 409.42770040639937
Gaussian s15c8 208_11 301.0 410.0 297.93375686182935 410.4046844805681
Gaussian s15c8 208_10 330.0 426.0 326.63375686183105 427.2602400361254
Gaussian s15c8 65_1 341.0 384.0 337.669045713744 367.90822663285604
Gaussian s15c8 120_1 341.0 390.0 333.1618248436483 381.1531327574677
Gaussian s15c8 171_3 338.0 378.0 335.4027635635105 377.179712276362
Gaussian s15c8 215_4 347.0 381.0 347.8584580175674 378.48516530647584
Gaussian s15c8 213_5 332.0 374.0 325.3587159849485 372.66136938883983
Gaussian s15c8 165_1 333.0 395.0 327.49679980674114 395.49583338018795
Gaussian s15c8 215_1 314.0 407.0 314.13363168125534 404.9058993403986
Gaussian s15c8 206_2 329.0 391.0 333.2931304137763 400.84737319349887
Gaussian s15c8 119_2 345.0 376.0 342.09431711346934 354.90413698323096
Gaussian s15c8 171_6 336.0 353.0 342.0284850342614 348.68916888754393
Gaussian s15c8 166_4 350.0 374.0 346.00544429222555 349.2031376681132
Gaussian s15c8 215_8 361.0 335.0 362.82833782113266 333.65861755220214
Gaussian s16c1 2_1 230.0 288.0 252.4017387181932 278.14045491734043
Gaussian s16c1 49_1 248.0 299.0 253.26264150677014 274.5499963056169
Gaussian s16c1 107_1 241.0 299.0 229.73477762963157 268.3327261229285
Gaussian s16c1 158_3 226.0 263.0 235.18627536664985 259.83357450763503
Gaussian s16c1 215_4 243.0 260.0 243.42770674231934 259.99855282180624
Gaussian s16c1 155_1 222.0 280.0 205.13262060771677 271.18660059555987
Gaussian s16c1 104_2 267.0 302.0 276.58098634096973 276.2440830447655
Gaussian s16c1 163_7 292.0 274.0 288.75226582416394 262.9461172015076
Gaussian s16c1 215_9 281.0 251.0 282.064307293564 248.1423439733482
Gaussian s16c1 213_10 297.0 268.0 305.49763881041326 265.9110519573261
Gaussian s16c1 153_3 281.0 292.0 287.2471609813612 288.7974336487848
Gaussian s16c1 206_5 287.0 307.0 286.107513877702 307.2583994524798
Gaussian s16c1 205_6 303.0 283.0 299.6845110503897 284.00671104466505
Gaussian s16c1 44_2 231.0 285.0 252.40173871819576 278.1404549173426
Gaussian s16c1 104_5 259.0 295.0 255.4039349049624 279.98633154373863
Gaussian s16c1 164_15 277.0 278.0 270.12322745242545 275.036730701387
Gaussian s16c1 209_22 265.0 268.0 268.15322259965933 264.79646510216173
Gaussian s16c1 208_20 283.0 282.0 282.84360228770186 281.4197275584486
Gaussian s16c1 160_12 243.0 292.0 244.46797830165747 286.3287771812491
Gaussian s16c1 93_3 240.0 290.0 249.9499451656626 276.6329890057792
Gaussian s16c1 147_7 255.0 268.0 251.68990044561002 258.5063006832357
Gaussian s16c1 202_12 244.0 245.0 247.52950488901848 244.7507113674599
Gaussian s16c1 195_12 258.0 258.0 256.867418028696 254.39856678929516
Gaussian s16c1 146_5 237.0 294.0 245.5902713147604 292.793473561574
Gaussian s16c1 199_9 265.0 316.0 257.57751717358514 311.06901667111214
Gaussian s16c2 12_1 243.0 156.0 197.000000000003 136.5000000000023
Gaussian s16c2 65_1 214.0 153.0 211.45794279096742 158.8259780930395
Gaussian s16c2 126_1 204.0 178.0 226.14253158806247 181.50313234451352
Gaussian s16c2 199_3 225.0 190.0 227.35842353985825 193.14449846537792
Gaussian s16c2 182_1 226.0 184.0 238.69072653420682 193.39114040899665
Gaussian s16c2 119_2 214.0 140.0 213.18920490545264 161.49834319379107
Gaussian s16c2 170_4 209.0 145.0 206.33981890186175 156.09542603811272
Gaussian s16c2 215_8 205.0 140.0 206.4982397681526 139.6823673191003
Gaussian s16c2 170_3 217.0 161.0 221.67367179493968 169.4251607223959
Gaussian s16c2 61_2 237.0 138.0 197.00000000000253 136.5000000000019
Gaussian s16c3 11_1 319.0 145.0 321.844368461267 125.96433655548475
Gaussian s16c3 72_1 308.0 133.0 326.9643227598142 160.62986723325199
Gaussian s16c3 197_1 351.0 210.0 353.4844688938167 216.73593857781373
Gaussian s16c3 177_2 312.0 166.0 313.5004360949118 173.17094306063024
Gaussian s16c3 63_2 320.0 112.0 321.84436846126755 125.96433655548506
Gaussian s16c3 113_5 307.0 127.0 317.2446588581629 138.13946137394834
Gaussian s16c3 111_3 331.0 111.0 326.26008968025087 114.27621672976173
Gaussian s16c3 157_3 345.0 123.0 346.1778021564435 127.070821685635
Gaussian s16c3 204_5 343.0 141.0 352.2276757158251 145.63065905875152
Gaussian s16c3 202_6 365.0 117.0 359.87008875183017 121.81722599614345
Gaussian s16c3 156_4 316.0 82.0 310.91510959634275 90.80214302327263
Gaussian s16c3 197_8 297.0 70.0 293.93452556762963 75.94297740041779
Gaussian s16c3 194_6 317.0 75.0 313.6952286848944 84.75150149502082
Gaussian s16c4 40_1 360.0 143.0 413.03654500925234 175.44415506839184
Gaussian s16c4 93_3 358.0 135.0 388.8945674599498 177.0092795890435
Gaussian s16c4 181_7 381.0 148.0 387.7201948620981 171.9488336193229
Gaussian s16c4 149_3 347.0 158.0 364.1333908963748 181.88327986260973
Gaussian s16c4 195_7 366.0 160.0 363.61770981259974 168.95175997446688
Gaussian s16c4 194_5 340.0 189.0 344.7404874975009 198.45028711586912
Gaussian s16c4 92_1 386.0 160.0 413.03654500925126 175.44415506839135
Gaussian s16c4 151_2 370.0 158.0 395.9726778567544 181.85623319992624
Gaussian s16c4 203_5 363.0 178.0 378.219186428528 180.20624813332498
Gaussian s16c4 202_3 397.0 192.0 398.6346335344368 189.0171315930948
Gaussian s16c4 151_1 415.0 167.0 430.1004121617538 169.0320769368596
Gaussian s16c5 37_1 395.0 148.0 460.8147660563333 116.63751830308348
Gaussian s16c5 93_1 409.0 158.0 445.4819506782737 153.83136236002719
Gaussian s16c5 152_3 390.0 157.0 410.37580605960716 171.0994365962502
Gaussian s16c5 147_1 468.0 177.0 462.8277834665021 173.89217672899522
Gaussian s16c5 213_3 488.0 168.0 485.97395074370013 170.08649281619995
Gaussian s16c5 202_1 462.0 205.0 461.2063626494428 197.4958909210153
Gaussian s16c5 92_2 401.0 129.0 460.81476605632594 116.63751830308094
Gaussian s16c5 165_7 431.0 114.0 453.2530326029838 104.64328125629132
Gaussian s16c5 212_6 454.0 126.0 454.92869520828475 121.7711543369914
Gaussian s16c5 211_7 438.0 83.0 446.8480944640725 80.32181862145875
Gaussian s16c5 155_5 430.0 143.0 467.3406456119519 126.98870917907865
Gaussian s16c6 24_1 380.0 117.0 388.6624729538787 95.96749305984417
Gaussian s16c6 78_3 376.0 91.0 372.6732241898932 75.72949650240125
Gaussian s16c6 135_5 392.0 80.0 384.87864531040174 66.72848932995191
Gaussian s16c6 181_9 399.0 77.0 393.29726445562176 76.70470178384494
Gaussian s16c6 178_10 381.0 62.0 386.2166649333694 50.61266594642942
Gaussian s16c6 214_17 369.0 33.0 372.3842341873887 32.01655853909264
Gaussian s16c6 128_5 337.0 102.0 347.1618544684206 64.88623112777717
Gaussian s16c6 203_13 323.0 71.0 326.30738716619385 63.15043561141792
Gaussian s16c6 175_9 345.0 80.0 336.2499664396263 55.78132686588249
Gaussian s16c6 208_15 346.0 77.0 348.06756393941896 69.35473803955485
Gaussian s16c6 206_16 328.0 46.0 317.9513842277259 37.02518428692804
Gaussian s16c6 76_1 379.0 109.0 388.66247295387905 95.96749305984427
Gaussian s16c6 132_1 397.0 122.0 401.00127931531074 112.15082845506213
Gaussian s16c6 177_3 407.0 107.0 407.95459792708806 103.58096377004361
Gaussian s16c6 214_5 423.0 112.0 424.06459468229133 112.26528852026416
Gaussian s16c6 176_1 399.0 121.0 403.89725532174657 133.24572951316497
Gaussian s16c6 213_1 392.0 155.0 398.2297631943558 152.230353097916
Gaussian s16c6 210_2 408.0 129.0 411.3430207017626 132.10100509566186
Gaussian s16c6 127_2 375.0 91.0 377.4253457318551 81.22909832491271
Gaussian s16c6 175_5 369.0 66.0 363.36950368426244 59.260012588938054
Gaussian s16c6 213_10 347.0 48.0 345.69757608927716 44.098481490719614
Gaussian s16c6 211_8 372.0 64.0 369.5694482911848 57.14675406421654
Gaussian s16c6 174_3 380.0 88.0 380.8325738262787 89.15805256801627
Gaussian s16c6 213_6 371.0 110.0 373.29009532690054 112.59844639140825
Gaussian s16c7 43_3 384.0 278.0 381.86256864743433 274.7017481352398
Gaussian s16c7 112_5 387.0 255.0 387.70586487114986 261.79825585707414
Gaussian s16c7 174_10 401.0 241.0 402.86533930475014 248.87666714456202
Gaussian s16c7 167_5 374.0 261.0 378.9156438911126 262.97556312576774
Gaussian s16c7 108_3 365.0 295.0 368.7048976311972 291.22644582891763
Gaussian s16c7 173_3 371.0 312.0 368.55092831295246 315.10252699793574
Gaussian s16c7 172_4 364.0 285.0 355.9012528823985 283.98816056088526
Gaussian s16c7 40_1 406.0 275.0 386.80765937526076 271.8785508115172
Gaussian s16c7 106_1 390.0 305.0 386.6153187505258 294.75710162303716
Gaussian s16c7 173_1 404.0 334.0 384.5835852105177 316.2550075891549
Gaussian s16c8 38_1 309.0 363.0 291.21276349316247 321.61512624507316
Gaussian s16c8 95_1 319.0 392.0 295.2880077310683 348.3860126985867
Gaussian s16c8 157_3 304.0 369.0 283.95169608521417 341.48380565132925
Gaussian s16c8 214_7 268.0 318.0 269.749167173881 322.33592768364133
Gaussian s16c8 205_5 294.0 362.0 287.1352210928742 352.26469030060593
Gaussian s16c8 152_1 320.0 399.0 309.7853449337033 381.502476598763
Gaussian s16c8 199_1 335.0 411.0 331.56171949435145 400.97785677638774
Gaussian s16c8 196_2 297.0 372.0 300.58987869142675 388.83379196273415
Gaussian s16c8 92_2 295.0 345.0 291.2127634931627 321.61512624507344
Gaussian s16c8 154_4 276.0 303.0 285.02640722723885 307.307157748434
Gaussian s16c8 200_8 273.0 299.0 264.13354181144257 294.6936529997677
Gaussian s16c9 53_1 314.0 396.0 344.8657515832929 394.9481993564861
Gaussian s16c9 121_3 307.0 411.0 320.0252809158582 408.3741224179332
Gaussian s16c9 185_3 323.0 425.0 317.58983464397613 423.3685395909225
Gaussian s16c9 182_4 295.0 400.0 300.06320225088996 406.1264112962128
Gaussian s16c9 115_1 347.0 433.0 355.70314723908484 424.39401999148674
Gaussian s16c9 187_2 328.0 446.0 332.79477594827637 439.43286092923137
Gaussian s16c9 48_2 326.0 378.0 354.77197700857516 359.98482228926696
Gaussian s16c9 108_3 349.0 385.0 391.14500549243064 365.19231508661744
Gaussian s16c9 161_5 426.0 398.0 420.65509464160755 384.8716606420961
Gaussian s17c1 46_1 256.0 358.0 249.71111270393715 344.95838176620873
Gaussian s17c1 114_1 255.0 355.0 248.3675078370262 355.63712965254547
Gaussian s17c1 169_1 255.0 358.0 256.41254836175744 361.8877990578793
Gaussian s17c1 167_2 240.0 355.0 239.56779280008863 357.93689905144527
Gaussian s17c1 104_2 256.0 336.0 245.8088772074966 334.3835577447279
Gaussian s17c1 172_5 239.0 335.0 238.39772553961097 328.42709189315633
Gaussian s17c1 169_5 251.0 324.0 248.51987134888213 328.22614245198787
Gaussian s17c1 46_2 254.0 343.0 253.62785948936312 346.09616815625884
Gaussian s17c1 94_5 269.0 344.0 257.1933577989055 345.3752721503125
Gaussian s17c1 139_11 263.0 330.0 260.73889628861457 333.56615467196013
Gaussian s17c1 199_18 264.0 338.0 260.96760026939046 333.9461651782727
Gaussian s17c1 189_17 267.0 324.0 264.48779684876104 320.1282376074254
Gaussian s17c1 138_9 268.0 360.0 256.9949825038329 356.26114345703843
Gaussian s17c1 196_16 248.0 366.0 250.18775825116035 362.5527510210832
Gaussian s17c1 193_14 260.0 360.0 263.20213983149 363.90230300384883
Gaussian s17c1 89_3 245.0 348.0 250.43376725373344 346.7419708282551
Gaussian s17c1 135_6 259.0 347.0 256.008489958125 346.5481001840143
Gaussian s17c1 189_11 249.0 348.0 250.00169799162416 349.7096200368014
Gaussian s17c1 183_13 269.0 343.0 267.16496254742873 343.53556051219186
Gaussian s17c1 135_5 238.0 349.0 241.44210866936248 347.62670014485946
Gaussian s17c1 181_9 225.0 350.0 228.0824708931329 350.0703504336249
Gaussian s18c1 24_1 366.0 208.0 359.67135441812957 217.42960402769307
Gaussian s18c1 83_3 377.0 198.0 365.57065609758627 194.67182846233118
Gaussian s18c1 135_4 385.0 207.0 369.17231504551285 196.28626921474492
Gaussian s18c1 190_5 388.0 209.0 382.7829425822311 204.95178676164292
Gaussian s18c1 185_6 354.0 186.0 360.2621508886348 189.96087286761252
Gaussian s18c1 132_4 365.0 169.0 367.0762052047603 174.25000305302075
Gaussian s18c1 185_7 378.0 172.0 375.1413311047254 166.70620507039092
Gaussian s18c1 181_8 365.0 165.0 361.12531715914577 160.80263238237308
Gaussian s18c1 75_1 366.0 211.0 359.6713544181242 217.42960402768995
Gaussian s18c1 135_3 375.0 211.0 361.6174464794422 217.34613509121627
Gaussian s18c1 200_6 351.0 200.0 350.38273386076 205.46259014698222
Gaussian s18c1 199_4 375.0 231.0 374.75514889758915 228.957822734832
Gaussian s18c1 134_1 366.0 221.0 357.757697224499 217.51168181522468
Gaussian s18c1 209_3 366.0 214.0 365.63250879344974 211.2903297624627
Gaussian s18c1 194_1 350.0 221.0 349.5117559080195 222.57223239390714
Gaussian s18c2 40_3 78.0 232.0 73.8113221822615 254.6576985161675
Gaussian s18c2 98_7 70.0 229.0 49.59431288948266 241.4796646567986
Gaussian s18c2 143_11 25.0 240.0 26.323387807147345 244.30795822006309
Gaussian s18c2 142_12 61.0 232.0 53.976582012247576 228.7170929269112
Gaussian s18c2 185_16 45.0 229.0 41.49806873828726 238.48059727123126
