sample size dtype nodeName trueTime dvalue
s13c1 77 nMus 216_21 28.0 1.046
s13c1 77 nMus 216_22 28.0 0.046
s13c1 77 nMus 216_23 25.0 1.005
s13c1 77 nMus 216_24 25.0 2.005
s13c1 77 nMus 216_25 24.0 1.06
s13c1 77 nMus 216_26 24.0 1.06
s13c1 77 nMus 216_27 20.0 2.86
s13c1 77 nMus 216_28 20.0 4.86
s13c1 77 nMus 216_29 19.0 3.488
s13c1 77 nMus 216_3 39.0 1.129
s13c1 77 nMus 216_30 19.0 1.488
s13c1 77 nMus 216_31 17.0 0
s13c1 77 nMus 216_32 17.0 0
s13c1 77 nMus 216_33 5.0 5.285
s13c1 77 nMus 216_34 5.0 3.285
s13c1 77 nMus 216_35 11.0 6.978
s13c1 77 nMus 216_36 11.0 2.978
s13c1 77 nMus 216_4 39.0 4.129
s13c1 77 nMus 216_43 18.0 0
s13c1 77 nMus 216_44 18.0 0
s13c1 77 nMus 216_45 19.0 1.008
s13c1 77 nMus 216_46 19.0 0.008
s13c1 77 nMus 216_5 29.0 0
s13c1 77 nMus 216_6 29.0 0
s13c1 77 nMus 216_7 31.0 0
s13c1 77 nMus 216_8 31.0 0
s13c1 77 nMus 216_9 25.0 5.004
s13c1 77 nMus 23_2 22.0 1.999
s13c1 77 nMus 27_1 26.0 0
s13c1 77 nMus 67_3 44.0 0
s13c1 77 nMus 74_5 51.0 0
s13c1 77 nMus 75_2 48.0 0
s13c1 77 nMus 76_1 49.0 0.437
s13c1 77 nMus virtual 0 0
s13c2 35 brlen 133_3 45.0 0.2480100592105532
s13c2 35 brlen 134_6 46.0 0.47268237710901195
s13c2 35 brlen 137_3 50.0 0.40663612663003534
s13c2 35 brlen 176_2 89.0 1.0624169657145448
s13c2 35 brlen 177_7 44.0 0.7632111804332242
s13c2 35 brlen 178_6 45.0 0.7632111804332308
s13c2 35 brlen 180_10 46.0 0.5385388625348596
s13c2 35 brlen 180_11 46.0 0.005000000000001544
s13c2 35 brlen 181_5 44.0 0.655780839084483
s13c2 35 brlen 182_4 45.0 0.005000000000000766
s13c2 35 brlen 196_16 154.0 0.5305492508576202
s13c2 35 brlen 216_1 40.0 0.005000000000001191
s13c2 35 brlen 216_10 39.0 0.005000000000000884
s13c2 35 brlen 216_11 36.0 0.0050000000000007235
s13c2 35 brlen 216_12 36.0 0.0050000000000007235
s13c2 35 brlen 216_13 36.0 0.5385388625348493
s13c2 35 brlen 216_14 36.0 0.5385388625348493
s13c2 35 brlen 216_15 20.0 0.005000000000002184
s13c2 35 brlen 216_16 20.0 0.005000000000002184
s13c2 35 brlen 216_17 133.0 0.0050000000000019005
s13c2 35 brlen 216_2 40.0 0.005000000000001191
s13c2 35 brlen 216_24 133.0 0.0050000000000019005
s13c2 35 brlen 216_3 34.0 0.6557808390844518
s13c2 35 brlen 216_4 34.0 0.6557808390844518
s13c2 35 brlen 216_5 35.0 0.005000000000000926
s13c2 35 brlen 216_6 35.0 0.005000000000000926
s13c2 35 brlen 216_7 38.0 0.005000000000001042
s13c2 35 brlen 216_8 38.0 0.005000000000001042
s13c2 35 brlen 216_9 39.0 0.005000000000000884
s13c2 35 brlen 42_1 41.0 0.18615688726816887
s13c2 35 brlen 42_2 41.0 0.8502356069447768
s13c2 35 brlen 83_4 41.0 0.5305492508575866
s13c2 35 brlen 87_1 45.0 0.13221100481965037
s13c2 35 brlen 88_3 46.0 0.18340673089034165
s13c2 35 brlen virtual 0 0.186625425474311
s13c2 35 nMus 133_3 45.0 1.028
s13c2 35 nMus 134_6 46.0 3.44
s13c2 35 nMus 137_3 50.0 2.429
s13c2 35 nMus 176_2 89.0 2.569
s13c2 35 nMus 177_7 44.0 2.52
s13c2 35 nMus 178_6 45.0 1.52
s13c2 35 nMus 180_10 46.0 1.108
s13c2 35 nMus 180_11 46.0 0.006
s13c2 35 nMus 181_5 44.0 3.14
s13c2 35 nMus 182_4 45.0 0.006
s13c2 35 nMus 196_16 154.0 3.145
s13c2 35 nMus 216_1 40.0 0
s13c2 35 nMus 216_10 39.0 0
s13c2 35 nMus 216_11 36.0 0
s13c2 35 nMus 216_12 36.0 0
s13c2 35 nMus 216_13 36.0 1.102
s13c2 35 nMus 216_14 36.0 1.102
s13c2 35 nMus 216_15 20.0 0
s13c2 35 nMus 216_16 20.0 0
s13c2 35 nMus 216_17 133.0 0
s13c2 35 nMus 216_2 40.0 0
s13c2 35 nMus 216_24 133.0 0
s13c2 35 nMus 216_3 34.0 1.134
s13c2 35 nMus 216_4 34.0 1.134
s13c2 35 nMus 216_5 35.0 0
s13c2 35 nMus 216_6 35.0 0
s13c2 35 nMus 216_7 38.0 0
s13c2 35 nMus 216_8 38.0 0
s13c2 35 nMus 216_9 39.0 0
s13c2 35 nMus 42_1 41.0 2.176
s13c2 35 nMus 42_2 41.0 2.296
s13c2 35 nMus 83_4 41.0 0.145
s13c2 35 nMus 87_1 45.0 0.696
s13c2 35 nMus 88_3 46.0 1.717
s13c2 35 nMus virtual 0 1.559
s13c3 17 brlen 105_3 64.0 0.7197587158724288
s13c3 17 brlen 131_2 46.0 0.14533079404789845
s13c3 17 brlen 149_6 44.0 0.005000000002563534
s13c3 17 brlen 176_3 45.0 0.5744279218251707
s13c3 17 brlen 181_5 50.0 0.005000000000454929
s13c3 17 brlen 184_1 99.0 0.42582537914061475
s13c3 17 brlen 216_1 32.0 0.2989333367332098
s13c3 17 brlen 216_11 67.0 0.005000000000619055
s13c3 17 brlen 216_12 67.0 0.005000000000619055
s13c3 17 brlen 216_2 32.0 0.2989333367332098
s13c3 17 brlen 216_5 40.0 0.005000000000783576
s13c3 17 brlen 216_6 40.0 0.005000000000783576
s13c3 17 brlen 216_7 35.0 0.5744279218254917
s13c3 17 brlen 216_8 35.0 0.5744279218254917
s13c3 17 brlen 216_9 111.0 0.01000000000313216
s13c3 17 brlen 41_1 40.0 0.0050000000012824205
s13c3 17 brlen 85_1 44.0 0.00500000000179861
s13c3 17 nMus 105_3 64.0 4
s13c3 17 nMus 131_2 46.0 1.755
s13c3 17 nMus 149_6 44.0 0
s13c3 17 nMus 176_3 45.0 6.245
s13c3 17 nMus 181_5 50.0 0.012
s13c3 17 nMus 184_1 99.0 2.823
s13c3 17 nMus 216_1 32.0 1.177
s13c3 17 nMus 216_11 67.0 0
s13c3 17 nMus 216_12 67.0 0
s13c3 17 nMus 216_2 32.0 2.177
s13c3 17 nMus 216_5 40.0 0
s13c3 17 nMus 216_6 40.0 0
s13c3 17 nMus 216_7 35.0 2.233
s13c3 17 nMus 216_8 35.0 4.233
s13c3 17 nMus 216_9 111.0 0
s13c3 17 nMus 41_1 40.0 0
s13c3 17 nMus 85_1 44.0 0
s13c4 37 brlen 136_1 54.0 1.050469589589237
s13c4 37 brlen 138_3 56.0 0.8178914318184143
s13c4 37 brlen 139_10 56.0 0.3751742551074739
s13c4 37 brlen 141_9 58.0 0.8505000689014297
s13c4 37 brlen 180_1 44.0 0.005000000000000264
s13c4 37 brlen 191_3 55.0 0.005000000000000255
s13c4 37 brlen 193_16 54.0 0.4557466705089147
s13c4 37 brlen 194_6 56.0 0.0050000000000004026
s13c4 37 brlen 198_5 60.0 0.2375781577707287
s13c4 37 brlen 203_16 62.0 0.1851614265500483
s13c4 37 brlen 203_17 64.0 0.14550045379298063
s13c4 37 brlen 204_14 126.0 0.30081222544549097
s13c4 37 brlen 211_16 70.0 0.18516142655004875
s13c4 37 brlen 216_1 36.0 0.005000000000000245
s13c4 37 brlen 216_13 138.0 0.3058122254454057
s13c4 37 brlen 216_15 12.0 0.005000000000000224
s13c4 37 brlen 216_16 12.0 0.005000000000000224
s13c4 37 brlen 216_17 5.0 0.00500000000000029
s13c4 37 brlen 216_18 5.0 0.00500000000000029
s13c4 37 brlen 216_19 13.0 0.005000000000000144
s13c4 37 brlen 216_2 36.0 0.005000000000000245
s13c4 37 brlen 216_20 13.0 0.005000000000000144
s13c4 37 brlen 216_21 13.0 0.5199867865509348
s13c4 37 brlen 216_22 13.0 0.5199867865509348
s13c4 37 brlen 216_23 23.0 0.20974056983500067
s13c4 37 brlen 216_24 23.0 0.20974056983500067
s13c4 37 brlen 216_3 25.0 0.005000000000000239
s13c4 37 brlen 216_4 25.0 0.005000000000000239
s13c4 37 brlen 216_5 18.0 0.005000000000000505
s13c4 37 brlen 216_6 18.0 0.005000000000000505
s13c4 37 brlen 216_7 22.0 0.23757815777073524
s13c4 37 brlen 216_8 22.0 0.23757815777073524
s13c4 37 brlen 32_2 31.0 0.1659294848689873
s13c4 37 brlen 78_3 46.0 0.7523658232072802
s13c4 37 brlen 82_1 81.0 0.16363794393263398
s13c4 37 brlen 83_6 51.0 0.01751655320129655
s13c4 37 brlen virtual 0 0.0050000000000010114
s13c4 37 nMus 136_1 54.0 7.012
s13c4 37 nMus 138_3 56.0 3.005
s13c4 37 nMus 139_10 56.0 3.773
s13c4 37 nMus 141_9 58.0 6.032
s13c4 37 nMus 180_1 44.0 0
s13c4 37 nMus 191_3 55.0 0
s13c4 37 nMus 193_16 54.0 2.253
s13c4 37 nMus 194_6 56.0 0.001
s13c4 37 nMus 198_5 60.0 1.007
s13c4 37 nMus 203_16 62.0 0.064
s13c4 37 nMus 203_17 64.0 0.868
s13c4 37 nMus 204_14 126.0 0.068
s13c4 37 nMus 211_16 70.0 1.064
s13c4 37 nMus 216_1 36.0 0
s13c4 37 nMus 216_13 138.0 2.068
s13c4 37 nMus 216_15 12.0 0
s13c4 37 nMus 216_16 12.0 0
s13c4 37 nMus 216_17 5.0 0
s13c4 37 nMus 216_18 5.0 0
s13c4 37 nMus 216_19 13.0 0
s13c4 37 nMus 216_2 36.0 0
s13c4 37 nMus 216_20 13.0 0
s13c4 37 nMus 216_21 13.0 1.455
s13c4 37 nMus 216_22 13.0 2.455
s13c4 37 nMus 216_23 23.0 0.07
s13c4 37 nMus 216_24 23.0 1.07
s13c4 37 nMus 216_3 25.0 0
s13c4 37 nMus 216_4 25.0 0
s13c4 37 nMus 216_5 18.0 0
s13c4 37 nMus 216_6 18.0 0
s13c4 37 nMus 216_7 22.0 2.006
s13c4 37 nMus 216_8 22.0 0.006
s13c4 37 nMus 32_2 31.0 1.706
s13c4 37 nMus 78_3 46.0 2.226
s13c4 37 nMus 82_1 81.0 0.988
s13c4 37 nMus 83_6 51.0 0.197
s13c4 37 nMus virtual 0 0
s14c2 29 brlen 107_1 49.0 0.16609909722998922
s14c2 29 brlen 115_3 57.0 0.15595635239977007
s14c2 29 brlen 152_2 45.0 0.09374754688111493
s14c2 29 brlen 156_1 49.0 0.2989588043181326
s14c2 29 brlen 160_6 45.0 0.4746147197748463
s14c2 29 brlen 166_5 51.0 0.005000000000448588
s14c2 29 brlen 195_4 43.0 0.2781983008439815
s14c2 29 brlen 197_3 45.0 0.16781937929203308
s14c2 29 brlen 198_10 38.0 0.005000000000289216
s14c2 29 brlen 201_2 45.0 0.005000000000283157
s14c2 29 brlen 205_10 39.0 0.005000000000214432
s14c2 29 brlen 206_9 40.0 0.15859582367667704
s14c2 29 brlen 209_13 49.0 0.005000000000299644
s14c2 29 brlen 216_10 10.0 0.32101889609833295
s14c2 29 brlen 216_11 11.0 0.47461471977480124
s14c2 29 brlen 216_12 11.0 0.47461471977480124
s14c2 29 brlen 216_13 7.0 0.00500000000031589
s14c2 29 brlen 216_14 7.0 0.00500000000031589
s14c2 29 brlen 216_15 18.0 0.005000000000326319
s14c2 29 brlen 216_16 18.0 0.005000000000326319
s14c2 29 brlen 216_2 60.0 0.1755131706270957
s14c2 29 brlen 216_3 15.0 0.17051317062681715
s14c2 29 brlen 216_4 15.0 0.17051317062681715
s14c2 29 brlen 216_5 19.0 0.21290504877208025
s14c2 29 brlen 216_6 19.0 0.21290504877208025
s14c2 29 brlen 216_7 21.0 0.10252612722013185
s14c2 29 brlen 216_8 21.0 0.10252612722013185
s14c2 29 brlen 216_9 10.0 0.32101889609833295
s14c2 29 brlen 58_1 57.0 0.0050000000004953625
s14c2 29 nMus 107_1 49.0 0.928
s14c2 29 nMus 115_3 57.0 1.974
s14c2 29 nMus 152_2 45.0 0.884
s14c2 29 nMus 156_1 49.0 1.068
s14c2 29 nMus 160_6 45.0 3.026
s14c2 29 nMus 166_5 51.0 0.011
s14c2 29 nMus 195_4 43.0 1.171
s14c2 29 nMus 197_3 45.0 1.988
s14c2 29 nMus 198_10 38.0 0
s14c2 29 nMus 201_2 45.0 0.001
s14c2 29 nMus 205_10 39.0 0.001
s14c2 29 nMus 206_9 40.0 1.652
s14c2 29 nMus 209_13 49.0 0
s14c2 29 nMus 216_10 10.0 3.362
s14c2 29 nMus 216_11 11.0 4.014
s14c2 29 nMus 216_12 11.0 2.014
s14c2 29 nMus 216_13 7.0 0
s14c2 29 nMus 216_14 7.0 0
s14c2 29 nMus 216_15 18.0 0
s14c2 29 nMus 216_16 18.0 0
s14c2 29 nMus 216_2 60.0 1.004
s14c2 29 nMus 216_3 15.0 1.003
s14c2 29 nMus 216_4 15.0 1.003
s14c2 29 nMus 216_5 19.0 2.2
s14c2 29 nMus 216_6 19.0 1.2
s14c2 29 nMus 216_7 21.0 1.017
s14c2 29 nMus 216_8 21.0 0.017
s14c2 29 nMus 216_9 10.0 1.362
s14c2 29 nMus 58_1 57.0 0
s14c3 17 brlen 102_2 55.0 0.21265175202009226
s14c3 17 brlen 104_1 57.0 0.005
s14c3 17 brlen 154_3 50.0 0.19388208183844352
s14c3 17 brlen 193_3 39.0 0.11322907685148877
s14c3 17 brlen 197_1 93.0 0.3893239609424646
s14c3 17 brlen 198_7 44.0 0.19544187910389818
s14c3 17 brlen 206_9 104.0 0.005
s14c3 17 brlen 216_1 19.0 0.005
s14c3 17 brlen 216_10 10.0 0.1816722089215683
s14c3 17 brlen 216_12 114.0 0.18667220892115133
s14c3 17 brlen 216_2 19.0 0.005
s14c3 17 brlen 216_5 23.0 0.08721280225198223
s14c3 17 brlen 216_6 23.0 0.08721280225198223
s14c3 17 brlen 216_7 18.0 0.005
s14c3 17 brlen 216_8 18.0 0.005
s14c3 17 brlen 216_9 10.0 0.1816722089215683
s14c3 17 brlen 47_1 46.0 0.5092653528777236
s14c3 17 nMus 102_2 55.0 0.02
s14c3 17 nMus 104_1 57.0 0.003
s14c3 17 nMus 154_3 50.0 0.973
s14c3 17 nMus 193_3 39.0 1.015
s14c3 17 nMus 197_1 93.0 4.017
s14c3 17 nMus 198_7 44.0 0.044
s14c3 17 nMus 206_9 104.0 0
s14c3 17 nMus 216_1 19.0 0
s14c3 17 nMus 216_10 10.0 2
s14c3 17 nMus 216_12 114.0 0
s14c3 17 nMus 216_2 19.0 0
s14c3 17 nMus 216_5 23.0 1.03
s14c3 17 nMus 216_6 23.0 0.03
s14c3 17 nMus 216_7 18.0 0
s14c3 17 nMus 216_8 18.0 0
s14c3 17 nMus 216_9 10.0 0
s14c3 17 nMus 47_1 46.0 3.98
s14c4 13 brlen 128_2 46.0 0.747927706239488
s14c4 13 brlen 130_1 48.0 0.520563825757873
s14c4 13 brlen 184_2 54.0 0.33035564189547245
s14c4 13 brlen 185_5 57.0 0.1029917614138592
s14c4 13 brlen 192_5 64.0 0.005000000000006175
s14c4 13 brlen 216_1 86.0 0.3353556418954759
s14c4 13 brlen 216_2 32.0 0.005000000000005194
s14c4 13 brlen 216_3 32.0 0.005000000000005194
s14c4 13 brlen 216_4 24.0 0.1029917614138591
s14c4 13 brlen 216_5 24.0 0.1029917614138591
s14c4 13 brlen 216_6 31.0 0.00500000000000372
s14c4 13 brlen 216_7 31.0 0.00500000000000372
s14c4 13 brlen 82_1 81.0 0.43394995740006226
s14c4 13 nMus 128_2 46.0 2.688
s14c4 13 nMus 130_1 48.0 3.485
s14c4 13 nMus 184_2 54.0 2.204
s14c4 13 nMus 185_5 57.0 0.001
s14c4 13 nMus 192_5 64.0 0.001
s14c4 13 nMus 216_1 86.0 0.205
s14c4 13 nMus 216_2 32.0 0
s14c4 13 nMus 216_3 32.0 0
s14c4 13 nMus 216_4 24.0 1.001
s14c4 13 nMus 216_5 24.0 0.001
s14c4 13 nMus 216_6 31.0 0
s14c4 13 nMus 216_7 31.0 0
s14c4 13 nMus 82_1 81.0 3.31
s14c5 49 brlen 106_4 36.0 0.21560471065775816
s14c5 49 brlen 115_3 45.0 0.014532058162633536
s14c5 49 brlen 147_9 113.0 0.4783056301098946
s14c5 49 brlen 148_7 114.0 0.14132210093876615
s14c5 49 brlen 152_6 46.0 0.6574276950476283
s14c5 49 brlen 155_5 49.0 0.6137497582010066
s14c5 49 brlen 156_1 125.0 0.8770700187208069
s14c5 49 brlen 162_3 47.0 0.6589486708994894
s14c5 49 brlen 162_4 47.0 0.30295360367701607
s14c5 49 brlen 197_12 49.0 0.3359063732984159
s14c5 49 brlen 197_3 35.0 0.2702619075241423
s14c5 49 brlen 198_1 42.0 0.0716726178676831
s14c5 49 brlen 200_16 52.0 0.8074205356489759
s14c5 49 brlen 200_17 53.0 0.4704370064781881
s14c5 49 brlen 200_3 44.0 0.005000000002225076
s14c5 49 brlen 200_6 38.0 0.0050000000004339655
s14c5 49 brlen 201_12 46.0 0.11438816772806759
s14c5 49 brlen 203_10 41.0 0.08211445921734259
s14c5 49 brlen 205_16 53.0 0.005000000001469032
s14c5 49 brlen 207_9 45.0 0.327321336495374
s14c5 49 brlen 216_1 18.0 0.005000000001316175
s14c5 49 brlen 216_10 9.0 0.30393563825236397
s14c5 49 brlen 216_11 13.0 0.5491425155303954
s14c5 49 brlen 216_12 13.0 0.5491425155303954
s14c5 49 brlen 216_13 61.0 0.11938816772862287
s14c5 49 brlen 216_14 15.0 0.005000000000555728
s14c5 49 brlen 216_15 15.0 0.005000000000555728
s14c5 49 brlen 216_16 11.0 0.07071023088053356
s14c5 49 brlen 216_17 11.0 0.07071023088053356
s14c5 49 brlen 216_19 64.0 0.07571023088200107
s14c5 49 brlen 216_2 18.0 0.005000000001316175
s14c5 49 brlen 216_20 19.0 0.4765141623519834
s14c5 49 brlen 216_21 19.0 0.4765141623519834
s14c5 49 brlen 216_22 16.0 0.00500000000142466
s14c5 49 brlen 216_23 16.0 0.00500000000142466
s14c5 49 brlen 216_24 16.0 0.00500000000108432
s14c5 49 brlen 216_25 16.0 0.00500000000108432
s14c5 49 brlen 216_26 69.0 0.475437006479271
s14c5 49 brlen 216_3 16.0 0.07167261786677548
s14c5 49 brlen 216_4 16.0 0.07167261786677548
s14c5 49 brlen 216_5 19.0 0.005000000001124069
s14c5 49 brlen 216_6 19.0 0.005000000001124069
s14c5 49 brlen 216_7 16.0 0.2702619075248314
s14c5 49 brlen 216_8 16.0 0.2702619075248314
s14c5 49 brlen 216_9 9.0 0.30393563825236397
s14c5 49 brlen 31_1 30.0 0.005000000002288981
s14c5 49 brlen 34_3 33.0 0.005000000002939056
s14c5 49 brlen 70_3 39.0 0.005000000002430926
s14c5 49 brlen virtual 0 0.005000000002585973
s14c5 49 nMus 106_4 36.0 1.367
s14c5 49 nMus 115_3 45.0 0.178
s14c5 49 nMus 147_9 113.0 2.689
s14c5 49 nMus 148_7 114.0 1.239
s14c5 49 nMus 152_6 46.0 2.632
s14c5 49 nMus 155_5 49.0 4.6
s14c5 49 nMus 156_1 125.0 3.999
s14c5 49 nMus 162_3 47.0 2.811
s14c5 49 nMus 162_4 47.0 5.446
s14c5 49 nMus 197_12 49.0 2.34
s14c5 49 nMus 197_3 35.0 2.012
s14c5 49 nMus 198_1 42.0 0.001
s14c5 49 nMus 200_16 52.0 5.761
s14c5 49 nMus 200_17 53.0 2.311
s14c5 49 nMus 200_3 44.0 0
s14c5 49 nMus 200_6 38.0 0.002
s14c5 49 nMus 201_12 46.0 0.033
s14c5 49 nMus 203_10 41.0 0.674
s14c5 49 nMus 205_16 53.0 0.001
s14c5 49 nMus 207_9 45.0 3.102
s14c5 49 nMus 216_1 18.0 0
s14c5 49 nMus 216_10 9.0 1.275
s14c5 49 nMus 216_11 13.0 2.703
s14c5 49 nMus 216_12 13.0 2.703
s14c5 49 nMus 216_13 61.0 1.033
s14c5 49 nMus 216_14 15.0 0
s14c5 49 nMus 216_15 15.0 0
s14c5 49 nMus 216_16 11.0 1
s14c5 49 nMus 216_17 11.0 0
s14c5 49 nMus 216_19 64.0 0.001
s14c5 49 nMus 216_2 18.0 0
s14c5 49 nMus 216_20 19.0 3.421
s14c5 49 nMus 216_21 19.0 1.421
s14c5 49 nMus 216_22 16.0 0
s14c5 49 nMus 216_23 16.0 0
s14c5 49 nMus 216_24 16.0 0
s14c5 49 nMus 216_25 16.0 0
s14c5 49 nMus 216_26 69.0 2.311
s14c5 49 nMus 216_3 16.0 0
s14c5 49 nMus 216_4 16.0 1
s14c5 49 nMus 216_5 19.0 0
s14c5 49 nMus 216_6 19.0 0
s14c5 49 nMus 216_7 16.0 2.01
s14c5 49 nMus 216_8 16.0 0.01
s14c5 49 nMus 216_9 9.0 1.275
s14c5 49 nMus 31_1 30.0 0
s14c5 49 nMus 34_3 33.0 0
s14c5 49 nMus 70_3 39.0 0
s14c5 49 nMus virtual 0 0
s14c6 21 brlen 115_1 57.0 0.005
s14c6 21 brlen 119_3 61.0 0.20047430743001102
s14c6 21 brlen 170_3 51.0 0.48777811947355754
s14c6 21 brlen 171_1 56.0 0.2808299582394983
s14c6 21 brlen 178_3 63.0 0.30205304261042215
s14c6 21 brlen 203_6 33.0 0.3727337918142412
s14c6 21 brlen 207_5 37.0 0.005
s14c6 21 brlen 211_1 40.0 0.005
s14c6 21 brlen 214_5 36.0 0.7539331761074202
s14c6 21 brlen 216_1 5.0 0.7751562604783329
s14c6 21 brlen 216_10 13.0 0.005
s14c6 21 brlen 216_14 97.0 0.8655119112877807
s14c6 21 brlen 216_2 5.0 0.7751562604783329
s14c6 21 brlen 216_3 45.0 0.7801562604783271
s14c6 21 brlen 216_4 38.0 0.7589331761074033
s14c6 21 brlen 216_5 2.0 0.005
s14c6 21 brlen 216_6 2.0 0.005
s14c6 21 brlen 216_7 9.0 0.37273379181425886
s14c6 21 brlen 216_8 9.0 0.37273379181425886
s14c6 21 brlen 216_9 13.0 0.005
s14c6 21 brlen 58_3 57.0 0.005
s14c6 21 nMus 115_1 57.0 0
s14c6 21 nMus 119_3 61.0 1.987
s14c6 21 nMus 170_3 51.0 5.935
s14c6 21 nMus 171_1 56.0 2.667
s14c6 21 nMus 178_3 63.0 1.429
s14c6 21 nMus 203_6 33.0 1.078
s14c6 21 nMus 207_5 37.0 0.007
s14c6 21 nMus 211_1 40.0 0.011
s14c6 21 nMus 214_5 36.0 4.571
s14c6 21 nMus 216_1 5.0 2.322
s14c6 21 nMus 216_10 13.0 0
s14c6 21 nMus 216_14 97.0 2.013
s14c6 21 nMus 216_2 5.0 4.322
s14c6 21 nMus 216_3 45.0 6.333
s14c6 21 nMus 216_4 38.0 2.571
s14c6 21 nMus 216_5 2.0 0
s14c6 21 nMus 216_6 2.0 0
s14c6 21 nMus 216_7 9.0 1.071
s14c6 21 nMus 216_8 9.0 2.071
s14c6 21 nMus 216_9 13.0 0
s14c6 21 nMus 58_3 57.0 0
s15c1 25 brlen 122_2 52.0 0.27351476991675394
s15c1 25 brlen 127_1 57.0 0.01586335596286877
s15c1 25 brlen 135_5 54.0 0.22286450030043006
s15c1 25 brlen 176_4 54.0 0.005000000000007469
s15c1 25 brlen 179_3 57.0 0.005000000000009108
s15c1 25 brlen 185_2 58.0 0.3705915907856934
s15c1 25 brlen 187_9 52.0 0.5536863279745334
s15c1 25 brlen 190_11 109.0 0.7765508282749658
s15c1 25 brlen 192_8 57.0 0.005000000000009506
s15c1 25 brlen 216_10 24.0 0.5536863279745338
s15c1 25 brlen 216_11 29.0 0.005000000000009696
s15c1 25 brlen 216_12 29.0 0.005000000000009696
s15c1 25 brlen 216_13 26.0 0.0050000000000075375
s15c1 25 brlen 216_14 26.0 0.0050000000000075375
s15c1 25 brlen 216_2 89.0 0.656733631642791
s15c1 25 brlen 216_3 31.0 0.28614204085709755
s15c1 25 brlen 216_4 31.0 0.28614204085709755
s15c1 25 brlen 216_5 37.0 0.3940822176888967
s15c1 25 brlen 216_6 37.0 0.3940822176888967
s15c1 25 brlen 216_7 40.0 0.3940822176888983
s15c1 25 brlen 216_8 40.0 0.3940822176888983
s15c1 25 brlen 216_9 24.0 0.5536863279745338
s15c1 25 brlen 24_1 23.0 0.00500000000001526
s15c1 25 brlen 70_1 46.0 0.3326780151146444
s15c1 25 brlen 81_3 57.0 0.22372417444533085
s15c1 25 nMus 122_2 52.0 3.04
s15c1 25 nMus 127_1 57.0 0.009
s15c1 25 nMus 135_5 54.0 2.374
s15c1 25 nMus 176_4 54.0 0.001
s15c1 25 nMus 179_3 57.0 0.001
s15c1 25 nMus 185_2 58.0 0.043
s15c1 25 nMus 187_9 52.0 3.192
s15c1 25 nMus 190_11 109.0 3.566
s15c1 25 nMus 192_8 57.0 0.01
s15c1 25 nMus 216_10 24.0 2.182
s15c1 25 nMus 216_11 29.0 0
s15c1 25 nMus 216_12 29.0 0
s15c1 25 nMus 216_13 26.0 0
s15c1 25 nMus 216_14 26.0 0
s15c1 25 nMus 216_2 89.0 4.046
s15c1 25 nMus 216_3 31.0 2.003
s15c1 25 nMus 216_4 31.0 0.003
s15c1 25 nMus 216_5 37.0 2.015
s15c1 25 nMus 216_6 37.0 2.015
s15c1 25 nMus 216_7 40.0 2.015
s15c1 25 nMus 216_8 40.0 2.015
s15c1 25 nMus 216_9 24.0 3.182
s15c1 25 nMus 24_1 23.0 0
s15c1 25 nMus 70_1 46.0 1.944
s15c1 25 nMus 81_3 57.0 2.434
s15c2 37 brlen 104_2 57.0 0.005000000000407483
s15c2 37 brlen 108_1 61.0 0.298106646108235
s15c2 37 brlen 127_6 70.0 0.005000000000294765
s15c2 37 brlen 136_5 79.0 0.30639722990637647
s15c2 37 brlen 154_4 50.0 0.622133550810771
s15c2 37 brlen 159_3 55.0 0.39424094801230847
s15c2 37 brlen 170_2 62.0 0.31499172773315404
s15c2 37 brlen 174_1 66.0 0.5374643167115406
s15c2 37 brlen 187_11 60.0 0.00500000000027982
s15c2 37 brlen 188_13 61.0 0.30428434907452645
s15c2 37 brlen 199_10 63.0 0.33991327537905586
s15c2 37 brlen 207_7 53.0 0.5536769832154065
s15c2 37 brlen 209_9 55.0 0.3574557754487119
s15c2 37 brlen 211_5 52.0 0.29386079407868987
s15c2 37 brlen 213_7 54.0 0.6204910915281467
s15c2 37 brlen 216_1 42.0 0.35023957120707316
s15c2 37 brlen 216_10 9.0 0.0050000000002639235
s15c2 37 brlen 216_11 7.0 0.2012212077669585
s15c2 37 brlen 216_12 7.0 0.2012212077669585
s15c2 37 brlen 216_13 80.0 0.34491327537933475
s15c2 37 brlen 216_14 17.0 0.005000000000278928
s15c2 37 brlen 216_15 17.0 0.005000000000278928
s15c2 37 brlen 216_16 29.0 0.6413105052851367
s15c2 37 brlen 216_17 29.0 0.6413105052851367
s15c2 37 brlen 216_18 28.0 0.34202615621089005
s15c2 37 brlen 216_19 28.0 0.34202615621089005
s15c2 37 brlen 216_2 42.0 0.35023957120707316
s15c2 37 brlen 216_3 46.0 0.5727121601854598
s15c2 37 brlen 216_4 46.0 0.5727121601854598
s15c2 37 brlen 216_5 5.0 0.492708791935443
s15c2 37 brlen 216_6 5.0 0.492708791935443
s15c2 37 brlen 216_7 3.0 0.16607849448598622
s15c2 37 brlen 216_8 3.0 0.16607849448598622
s15c2 37 brlen 216_9 9.0 0.0050000000002639235
s15c2 37 brlen 47_1 42.0 0.005000000000658533
s15c2 37 brlen 57_3 52.0 0.5395000287417959
s15c2 37 brlen 5_1 4.0 0.005000000000615481
s15c2 37 nMus 104_2 57.0 0
s15c2 37 nMus 108_1 61.0 3.29
