experiment,cell_name,method,trueBrlen,estBrlen
s13c3_,b'216_8',problin,35.0,173.43219936364247
s13c3_,b'216_7',problin,35.0,173.43219936364247
s13c3_,b'176_3',problin,45.0,173.4321993592972
s13c3_,b'216_6',problin,40.0,1.0000000045338109
s13c3_,b'216_5',problin,40.0,1.0000000045338109
s13c3_,b'41_1',spalin,40.0,1.0000000085783212
s13c3_,b'105_3',spalin,64.0,161.02836850053572
s13c3_,b'216_9',spalin,111.0,52.981631515894435
s13c3_,b'149_6',spalin,44.0,1.0000000011888814
s13c3_,b'216_12',spalin,67.0,51.981631514705555
s13c3_,b'216_11',spalin,67.0,51.981631514705555
s13c3_,b'85_1',spalin,44.0,1.0000000051367786
s13c3_,b'184_1',spalin,99.0,131.42244153930866
s13c3_,b'216_2',spalin,32.0,81.58755847198469
s13c3_,b'216_1',spalin,32.0,81.58755847198469
s13c3_,b'131_2',spalin,46.0,44.18894264888154
s13c3_,b'181_5',spalin,50.0,1.0000000007829994
s13c3_,b'216_8',spalin,35.0,167.82105736162885
s13c3_,b'216_7',spalin,35.0,167.82105736162885
s13c3_,b'176_3',spalin,45.0,155.78657433348292
s13c3_,b'216_6',spalin,40.0,13.034483028928932
s13c3_,b'216_5',spalin,40.0,13.034483028928932
s13c3_,b'41_1',spalin-divide-beta1,40.0,1.0000000000043596
s13c3_,b'105_3',spalin-divide-beta1,64.0,160.28786263665688
s13c3_,b'216_9',spalin-divide-beta1,111.0,53.72213736333781
s13c3_,b'149_6',spalin-divide-beta1,44.0,1.0000000000289109
s13c3_,b'216_12',spalin-divide-beta1,67.0,52.7221373633089
s13c3_,b'216_11',spalin-divide-beta1,67.0,52.7221373633089
s13c3_,b'85_1',spalin-divide-beta1,44.0,1.000000000000498
s13c3_,b'184_1',spalin-divide-beta1,99.0,131.67683983244314
s13c3_,b'216_2',spalin-divide-beta1,32.0,81.33316016755107
s13c3_,b'216_1',spalin-divide-beta1,32.0,81.33316016755107
s13c3_,b'131_2',spalin-divide-beta1,46.0,44.30034525971946
s13c3_,b'181_5',spalin-divide-beta1,50.0,1.0000000000206848
s13c3_,b'216_8',spalin-divide-beta1,35.0,167.70965474025405
s13c3_,b'216_7',spalin-divide-beta1,35.0,167.70965474025405
s13c3_,b'176_3',spalin-divide-beta1,45.0,156.22018237410228
s13c3_,b'216_6',spalin-divide-beta1,40.0,12.489472366172478
s13c3_,b'216_5',spalin-divide-beta1,40.0,12.489472366172478
s13c3_,b'41_1',spalin-divide-beta3,40.0,1.0000000000756883
s13c3_,b'105_3',spalin-divide-beta3,64.0,158.65536427781004
s13c3_,b'216_9',spalin-divide-beta3,111.0,55.354635722114594
s13c3_,b'149_6',spalin-divide-beta3,44.0,1.0
s13c3_,b'216_12',spalin-divide-beta3,67.0,54.35463572220431
s13c3_,b'216_11',spalin-divide-beta3,67.0,54.35463572220431
s13c3_,b'85_1',spalin-divide-beta3,44.0,1.0
s13c3_,b'184_1',spalin-divide-beta3,99.0,132.20363173107094
s13c3_,b'216_2',spalin-divide-beta3,32.0,80.80636826886244
s13c3_,b'216_1',spalin-divide-beta3,32.0,80.80636826886244
s13c3_,b'131_2',spalin-divide-beta3,46.0,44.52310254549478
s13c3_,b'181_5',spalin-divide-beta3,50.0,1.0
s13c3_,b'216_8',spalin-divide-beta3,35.0,167.48689745457477
s13c3_,b'216_7',spalin-divide-beta3,35.0,167.48689745457477
s13c3_,b'176_3',spalin-divide-beta3,45.0,157.19878430624436
s13c3_,b'216_6',spalin-divide-beta3,40.0,11.28811314819424
s13c3_,b'216_5',spalin-divide-beta3,40.0,11.28811314819424
s13c3_,b'41_1',spalin-divide-beta5,40.0,1.0000000005399188
s13c3_,b'105_3',spalin-divide-beta5,64.0,156.82269683522142
s13c3_,b'216_9',spalin-divide-beta5,111.0,57.18730316440917
s13c3_,b'149_6',spalin-divide-beta5,44.0,1.0
s13c3_,b'216_12',spalin-divide-beta5,67.0,56.18730316448195
s13c3_,b'216_11',spalin-divide-beta5,67.0,56.18730316448195
s13c3_,b'85_1',spalin-divide-beta5,44.0,1.0000000003971397
s13c3_,b'184_1',spalin-divide-beta5,99.0,132.8490401720958
s13c3_,b'216_2',spalin-divide-beta5,32.0,80.16095982713766
s13c3_,b'216_1',spalin-divide-beta5,32.0,80.16095982713766
s13c3_,b'131_2',spalin-divide-beta5,46.0,44.75548393461015
s13c3_,b'181_5',spalin-divide-beta5,50.0,1.0
s13c3_,b'216_8',spalin-divide-beta5,35.0,167.25451606719352
s13c3_,b'216_7',spalin-divide-beta5,35.0,167.25451606719352
s13c3_,b'176_3',spalin-divide-beta5,45.0,158.3429885536491
s13c3_,b'216_6',spalin-divide-beta5,40.0,9.911527510974173
s13c3_,b'216_5',spalin-divide-beta5,40.0,9.911527510974173
s13c3_,b'41_1',spalin-divide-beta7,40.0,1.00000000006683
s13c3_,b'105_3',spalin-divide-beta7,64.0,154.7674252161181
s13c3_,b'216_9',spalin-divide-beta7,111.0,59.24257478381443
s13c3_,b'149_6',spalin-divide-beta7,44.0,1.0000000000026825
s13c3_,b'216_12',spalin-divide-beta7,67.0,58.242574783811754
s13c3_,b'216_11',spalin-divide-beta7,67.0,58.242574783811754
s13c3_,b'85_1',spalin-divide-beta7,44.0,1.000000000002721
s13c3_,b'184_1',spalin-divide-beta7,99.0,133.6162287457689
s13c3_,b'216_2',spalin-divide-beta7,32.0,79.39377125416095
s13c3_,b'216_1',spalin-divide-beta7,32.0,79.39377125416095
s13c3_,b'131_2',spalin-divide-beta7,46.0,44.99930942039358
s13c3_,b'181_5',spalin-divide-beta7,50.0,1.0000000000201879
s13c3_,b'216_8',spalin-divide-beta7,35.0,167.01069057951608
s13c3_,b'216_7',spalin-divide-beta7,35.0,167.01069057951608
s13c3_,b'176_3',spalin-divide-beta7,45.0,159.6714483151607
s13c3_,b'216_6',spalin-divide-beta7,40.0,8.339242264375578
s13c3_,b'216_5',spalin-divide-beta7,40.0,8.339242264375578
s13c3_,b'41_1',spalin-divide-beta10,40.0,1.0000000037733823
s13c3_,b'105_3',spalin-divide-beta10,64.0,151.26048969495102
s13c3_,b'216_9',spalin-divide-beta10,111.0,62.749510301273446
s13c3_,b'149_6',spalin-divide-beta10,44.0,1.0
s13c3_,b'216_12',spalin-divide-beta10,67.0,61.74951030131172
s13c3_,b'216_11',spalin-divide-beta10,67.0,61.74951030131172
s13c3_,b'85_1',spalin-divide-beta10,44.0,1.0
s13c3_,b'184_1',spalin-divide-beta10,99.0,135.04766576176405
s13c3_,b'216_2',spalin-divide-beta10,32.0,77.96233423510571
s13c3_,b'216_1',spalin-divide-beta10,32.0,77.96233423510571
s13c3_,b'131_2',spalin-divide-beta10,46.0,45.32576155868942
s13c3_,b'181_5',spalin-divide-beta10,50.0,1.000000000078071
s13c3_,b'216_8',spalin-divide-beta10,35.0,166.68423843810226
s13c3_,b'216_7',spalin-divide-beta10,35.0,166.68423843810226
s13c3_,b'176_3',spalin-divide-beta10,45.0,162.09059281311073
s13c3_,b'216_6',spalin-divide-beta10,40.0,5.59364562506962
s13c3_,b'216_5',spalin-divide-beta10,40.0,5.59364562506962
s13c3_,b'41_1',spalin_spatialonly,40.0,121.8591237404366
s13c3_,b'105_3',spalin_spatialonly,64.0,1.0000000000000873
s13c3_,b'216_9',spalin_spatialonly,111.0,92.15087625956328
s13c3_,b'149_6',spalin_spatialonly,44.0,1.0
s13c3_,b'216_12',spalin_spatialonly,67.0,91.15087625956329
s13c3_,b'216_11',spalin_spatialonly,67.0,91.15087625956329
s13c3_,b'85_1',spalin_spatialonly,44.0,1.000000000000055
s13c3_,b'184_1',spalin_spatialonly,99.0,49.657354494787015
s13c3_,b'216_2',spalin_spatialonly,32.0,42.4935217647763
s13c3_,b'216_1',spalin_spatialonly,32.0,42.4935217647763
s13c3_,b'131_2',spalin_spatialonly,46.0,51.785463642056484
s13c3_,b'181_5',spalin_spatialonly,50.0,37.64779765345487
s13c3_,b'216_8',spalin_spatialonly,35.0,2.717614964051948
s13c3_,b'216_7',spalin_spatialonly,35.0,2.717614964051948
s13c3_,b'176_3',spalin_spatialonly,45.0,18.802865845831835
s13c3_,b'216_6',spalin_spatialonly,40.0,21.562546771674988
s13c3_,b'216_5',spalin_spatialonly,40.0,21.562546771674988
s13c3_,b'41_1',spalin-divide-beta5_spatialonly,40.0,1.0000000000005236
s13c3_,b'105_3',spalin-divide-beta5_spatialonly,64.0,1.0
s13c3_,b'216_9',spalin-divide-beta5_spatialonly,111.0,213.00999999999948
s13c3_,b'149_6',spalin-divide-beta5_spatialonly,44.0,1.0
s13c3_,b'216_12',spalin-divide-beta5_spatialonly,67.0,212.0099999999995
s13c3_,b'216_11',spalin-divide-beta5_spatialonly,67.0,212.0099999999995
s13c3_,b'85_1',spalin-divide-beta5_spatialonly,44.0,1.0
s13c3_,b'184_1',spalin-divide-beta5_spatialonly,99.0,127.26953397907441
s13c3_,b'216_2',spalin-divide-beta5_spatialonly,32.0,85.74046602092513
s13c3_,b'216_1',spalin-divide-beta5_spatialonly,32.0,85.74046602092513
s13c3_,b'131_2',spalin-divide-beta5_spatialonly,46.0,125.61065667125385
s13c3_,b'181_5',spalin-divide-beta5_spatialonly,50.0,86.39934332874569
s13c3_,b'216_8',spalin-divide-beta5_spatialonly,35.0,1.0000000000000007
s13c3_,b'216_7',spalin-divide-beta5_spatialonly,35.0,1.0000000000000007
s13c3_,b'176_3',spalin-divide-beta5_spatialonly,45.0,52.70711856662665
s13c3_,b'216_6',spalin-divide-beta5_spatialonly,40.0,34.69222476211904
s13c3_,b'216_5',spalin-divide-beta5_spatialonly,40.0,34.69222476211904
s7c2_,b'75_1',problin,74.0,73.7887030787183
s7c2_,b'125_3',problin,50.0,10.967043769855685
s7c2_,b'216_9',problin,91.0,130.25425315420986
s7c2_,b'179_7',problin,54.0,66.183315731365
s7c2_,b'216_12',problin,37.0,64.07093742284488
s7c2_,b'216_11',problin,37.0,64.07093742284488
s7c2_,b'124_1',problin,49.0,138.22129691951042
s7c2_,b'168_1',problin,44.0,1.0000000022093176
s7c2_,b'216_4',problin,48.0,2.0000000023458213
s7c2_,b'213_1',problin,45.0,1.0
s7c2_,b'216_2',problin,3.0,1.0000000023941111
s7c2_,b'216_1',problin,3.0,1.0000000023941111
s7c2_,b'164_2',problin,40.0,1.0000000030439757
s7c2_,b'216_5',problin,52.0,2.000000001511163
s7c2_,b'203_4',problin,39.0,1.0
s7c2_,b'216_8',problin,13.0,1.0000000035888286
s7c2_,b'216_7',problin,13.0,1.0000000035888286
s7c2_,b'75_1',spalin,74.0,83.03641140093711
s7c2_,b'125_3',spalin,50.0,20.278147281082838
s7c2_,b'216_9',spalin,91.0,111.67544135018214
s7c2_,b'179_7',spalin,54.0,82.65162361272549
s7c2_,b'216_12',spalin,37.0,29.02381773745665
s7c2_,b'216_11',spalin,37.0,29.02381773745665
s7c2_,b'124_1',spalin,49.0,100.55841311892185
s7c2_,b'168_1',spalin,44.0,13.015890150298917
s7c2_,b'216_4',spalin,48.0,18.379285362044232
s7c2_,b'213_1',spalin,45.0,11.388271624410654
s7c2_,b'216_2',spalin,3.0,6.991013737633581
s7c2_,b'216_1',spalin,3.0,6.991013737633581
s7c2_,b'164_2',spalin,40.0,3.3680828681017916
s7c2_,b'216_5',spalin,52.0,28.027092644241357
s7c2_,b'203_4',spalin,39.0,10.340774928668871
s7c2_,b'216_8',spalin,13.0,17.686317715572486
s7c2_,b'216_7',spalin,13.0,17.686317715572486
s7c2_,b'75_1',spalin-divide-beta1,74.0,82.73013210970133
s7c2_,b'125_3',spalin-divide-beta1,50.0,20.792535806146393
s7c2_,b'216_9',spalin-divide-beta1,91.0,111.4674264954371
s7c2_,b'179_7',spalin-divide-beta1,54.0,83.7386340867667
s7c2_,b'216_12',spalin-divide-beta1,37.0,27.728792408670408
s7c2_,b'216_11',spalin-divide-beta1,37.0,27.728792408670408
s7c2_,b'124_1',spalin-divide-beta1,49.0,101.43202534762135
s7c2_,b'168_1',spalin-divide-beta1,44.0,13.059870990977734
s7c2_,b'216_4',spalin-divide-beta1,48.0,17.768065962984437
s7c2_,b'213_1',spalin-divide-beta1,45.0,11.401995044484387
s7c2_,b'216_2',spalin-divide-beta1,3.0,6.366070918500049
s7c2_,b'216_1',spalin-divide-beta1,3.0,6.366070918500049
s7c2_,b'164_2',spalin-divide-beta1,40.0,2.7115939281135146
s7c2_,b'216_5',spalin-divide-beta1,52.0,28.11634302584865
s7c2_,b'203_4',spalin-divide-beta1,39.0,10.380546118672273
s7c2_,b'216_8',spalin-divide-beta1,13.0,17.73579690717638
s7c2_,b'216_7',spalin-divide-beta1,13.0,17.73579690717638
s7c2_,b'75_1',spalin-divide-beta3,74.0,81.96025989765239
s7c2_,b'125_3',spalin-divide-beta3,50.0,22.12939942248932
s7c2_,b'216_9',spalin-divide-beta3,91.0,110.90034067938548
s7c2_,b'179_7',spalin-divide-beta3,54.0,86.43928044535267
s7c2_,b'216_12',spalin-divide-beta3,37.0,24.46106023403281
s7c2_,b'216_11',spalin-divide-beta3,37.0,24.46106023403281
s7c2_,b'124_1',spalin-divide-beta3,49.0,103.6234043693262
s7c2_,b'168_1',spalin-divide-beta3,44.0,13.139581797004313
s7c2_,b'216_4',spalin-divide-beta3,48.0,16.266753935544283
s7c2_,b'213_1',spalin-divide-beta3,45.0,11.372381742842164
s7c2_,b'216_2',spalin-divide-beta3,3.0,4.894372192702119
s7c2_,b'216_1',spalin-divide-beta3,3.0,4.894372192702119
s7c2_,b'164_2',spalin-divide-beta3,40.0,1.1165126794977602
s7c2_,b'216_5',spalin-divide-beta3,52.0,28.28982305305084
s7c2_,b'203_4',spalin-divide-beta3,39.0,10.465907686802117
s7c2_,b'216_8',spalin-divide-beta3,13.0,17.823915366248723
s7c2_,b'216_7',spalin-divide-beta3,13.0,17.823915366248723
s7c2_,b'75_1',spalin-divide-beta5,74.0,80.81860672644449
s7c2_,b'125_3',spalin-divide-beta5,50.0,23.992817865437623
s7c2_,b'216_9',spalin-divide-beta5,91.0,110.19857540811867
s7c2_,b'179_7',spalin-divide-beta5,54.0,90.286103887435
s7c2_,b'216_12',spalin-divide-beta5,37.0,19.91247152068367
s7c2_,b'216_11',spalin-divide-beta5,37.0,19.91247152068367
s7c2_,b'124_1',spalin-divide-beta5,49.0,105.92843661638884
s7c2_,b'168_1',spalin-divide-beta5,44.0,13.813996887929726
s7c2_,b'216_4',spalin-divide-beta5,48.0,14.448959769237737
s7c2_,b'213_1',spalin-divide-beta5,45.0,11.31643453758919
s7c2_,b'216_2',spalin-divide-beta5,3.0,3.132525231648547
s7c2_,b'216_1',spalin-divide-beta5,3.0,3.132525231648547
s7c2_,b'164_2',spalin-divide-beta5,40.0,1.000000000008082
s7c2_,b'216_5',spalin-divide-beta5,52.0,27.26295665715938
s7c2_,b'203_4',spalin-divide-beta5,39.0,9.393257306299402
s7c2_,b'216_8',spalin-divide-beta5,13.0,17.869699350859978
s7c2_,b'216_7',spalin-divide-beta5,13.0,17.869699350859978
s7c2_,b'75_1',spalin-divide-beta7,74.0,79.19306198954934
s7c2_,b'125_3',spalin-divide-beta7,50.0,26.69710643472
s7c2_,b'216_9',spalin-divide-beta7,91.0,109.1198315716442
s7c2_,b'179_7',spalin-divide-beta7,54.0,96.00301447978562
s7c2_,b'216_12',spalin-divide-beta7,37.0,13.11681709185859
s7c2_,b'216_11',spalin-divide-beta7,37.0,13.11681709185859
s7c2_,b'124_1',spalin-divide-beta7,49.0,109.08874683832292
s7c2_,b'168_1',spalin-divide-beta7,44.0,14.76860653696722
s7c2_,b'216_4',spalin-divide-beta7,48.0,11.959584631074074
s7c2_,b'213_1',spalin-divide-beta7,45.0,10.815836099584677
s7c2_,b'216_2',spalin-divide-beta7,3.0,1.1437485314893958
s7c2_,b'216_1',spalin-divide-beta7,3.0,1.1437485314893958
s7c2_,b'164_2',spalin-divide-beta7,40.0,1.0000000031111593
s7c2_,b'216_5',spalin-divide-beta7,52.0,25.728191164930138
s7c2_,b'203_4',spalin-divide-beta7,39.0,7.914507164758423
s7c2_,b'216_8',spalin-divide-beta7,13.0,17.813684000171712
s7c2_,b'216_7',spalin-divide-beta7,13.0,17.813684000171712
s7c2_,b'75_1',spalin-divide-beta10,74.0,75.20856095442433
s7c2_,b'125_3',spalin-divide-beta10,50.0,33.0869469404116
s7c2_,b'216_9',spalin-divide-beta10,91.0,106.71449210516411
s7c2_,b'179_7',spalin-divide-beta10,54.0,101.46719438873127
s7c2_,b'216_12',spalin-divide-beta10,37.0,5.247297716432836
s7c2_,b'216_11',spalin-divide-beta10,37.0,5.247297716432836
s7c2_,b'124_1',spalin-divide-beta10,49.0,116.7176067136801
s7c2_,b'168_1',spalin-divide-beta10,44.0,16.090465651402464
s7c2_,b'216_4',spalin-divide-beta10,48.0,6.99336668049313
s7c2_,b'213_1',spalin-divide-beta10,45.0,5.99336668049316
s7c2_,b'216_2',spalin-divide-beta10,3.0,1.0
s7c2_,b'216_1',spalin-divide-beta10,3.0,1.0
s7c2_,b'164_2',spalin-divide-beta10,40.0,1.000000000000233
s7c2_,b'216_5',spalin-divide-beta10,52.0,22.08383233189536
s7c2_,b'203_4',spalin-divide-beta10,39.0,5.044785256528875
s7c2_,b'216_8',spalin-divide-beta10,13.0,17.039047075366486
s7c2_,b'216_7',spalin-divide-beta10,13.0,17.039047075366486
s7c2_,b'75_1',spalin_spatialonly,74.0,116.53816587507555
s7c2_,b'125_3',spalin_spatialonly,50.0,79.31785013846452
s7c2_,b'216_9',spalin_spatialonly,91.0,19.135804708272666
s7c2_,b'179_7',spalin_spatialonly,54.0,8.614389897242178
s7c2_,b'216_12',spalin_spatialonly,37.0,10.521414811030489
s7c2_,b'216_11',spalin_spatialonly,37.0,10.521414811030489
s7c2_,b'124_1',spalin_spatialonly,49.0,53.30651064905664
s7c2_,b'168_1',spalin_spatialonly,44.0,21.03717086006292
s7c2_,b'216_4',spalin_spatialonly,48.0,24.109973337617635
s7c2_,b'213_1',spalin_spatialonly,45.0,15.716557120656956
s7c2_,b'216_2',spalin_spatialonly,3.0,8.393416216960679
s7c2_,b'216_1',spalin_spatialonly,3.0,8.393416216960679
s7c2_,b'164_2',spalin_spatialonly,40.0,5.300919321951511
s7c2_,b'216_5',spalin_spatialonly,52.0,39.84622487572904
s7c2_,b'203_4',spalin_spatialonly,39.0,15.77375305857246
s7c2_,b'216_8',spalin_spatialonly,13.0,24.072471817156583
s7c2_,b'216_7',spalin_spatialonly,13.0,24.072471817156583
s7c2_,b'75_1',spalin-divide-beta5_spatialonly,74.0,112.93432009053605
s7c2_,b'125_3',spalin-divide-beta5_spatialonly,50.0,90.70435648924365
s7c2_,b'216_9',spalin-divide-beta5_spatialonly,91.0,11.351323420220323
s7c2_,b'179_7',spalin-divide-beta5_spatialonly,54.0,7.767904367368566
s7c2_,b'216_12',spalin-divide-beta5_spatialonly,37.0,3.5834190528517587
s7c2_,b'216_11',spalin-divide-beta5_spatialonly,37.0,3.5834190528517587
s7c2_,b'124_1',spalin-divide-beta5_spatialonly,49.0,70.83258686017749
s7c2_,b'168_1',spalin-divide-beta5_spatialonly,44.0,17.07873157702093
s7c2_,b'216_4',spalin-divide-beta5_spatialonly,48.0,14.144361472265578
s7c2_,b'213_1',spalin-divide-beta5_spatialonly,45.0,11.457396964182264
s7c2_,b'216_2',spalin-divide-beta5_spatialonly,3.0,2.6869645080833133
s7c2_,b'216_1',spalin-divide-beta5_spatialonly,3.0,2.6869645080833133
s7c2_,b'164_2',spalin-divide-beta5_spatialonly,40.0,1.0
s7c2_,b'216_5',spalin-divide-beta5_spatialonly,52.0,30.223093049286508
s7c2_,b'203_4',spalin-divide-beta5_spatialonly,39.0,10.890685279836502
s7c2_,b'216_8',spalin-divide-beta5_spatialonly,13.0,19.332407769450004
s7c2_,b'216_7',spalin-divide-beta5_spatialonly,13.0,19.332407769450004
s7c5_,b'virtual',problin,0.0,12.727054498186348
s7c5_,b'186_2',problin,185.0,177.61682946569067
s7c5_,b'216_4',problin,30.0,24.666116099537295
s7c5_,b'216_3',problin,30.0,24.666116099537295
s7c5_,b'45_2',problin,44.0,30.470907244025426
s7c5_,b'159_8',problin,114.0,124.78541979270693
s7c5_,b'208_10',problin,49.0,46.02661852225711
s7c5_,b'216_13',problin,8.0,1.0000000062384977
s7c5_,b'216_12',problin,8.0,1.0000000062384977
s7c5_,b'205_10',problin,46.0,1.0
s7c5_,b'216_15',problin,11.0,46.02661853579854
s7c5_,b'216_14',problin,11.0,46.02661853579854
s7c5_,b'115_3',problin,70.0,1.0000000046113238
s7c5_,b'173_5',problin,58.0,91.02055678705749
s7c5_,b'216_5',problin,43.0,79.79148152953371
s7c5_,b'215_6',problin,42.0,52.77933328594457
s7c5_,b'216_7',problin,1.0,27.012148243589152
s7c5_,b'216_6',problin,1.0,27.012148243589152
s7c5_,b'166_6',problin,51.0,50.90561513582983
s7c5_,b'210_7',problin,44.0,3.9494584565615103
s7c5_,b'216_9',problin,6.0,115.95696472419986
s7c5_,b'216_8',problin,6.0,115.95696472419986
s7c5_,b'207_8',problin,41.0,1.0000000122262467
s7c5_,b'216_11',problin,9.0,118.90642316853513
s7c5_,b'216_10',problin,9.0,118.90642316853513
s7c5_,b'virtual',spalin,0.0,13.462647973543035
s7c5_,b'186_2',spalin,185.0,154.0048954466055
s7c5_,b'216_4',spalin,30.0,47.54245658653351
s7c5_,b'216_3',spalin,30.0,47.54245658653351
s7c5_,b'45_2',spalin,44.0,32.33144284316466
s7c5_,b'159_8',spalin,114.0,105.30828337667606
s7c5_,b'208_10',spalin,49.0,41.71437445013032
s7c5_,b'216_13',spalin,8.0,22.193251363167946
s7c5_,b'216_12',spalin,8.0,22.193251363167946
s7c5_,b'205_10',spalin,46.0,32.791704040081825
s7c5_,b'216_15',spalin,11.0,31.11592177321645
s7c5_,b'216_14',spalin,11.0,31.11592177321645
s7c5_,b'115_3',spalin,70.0,1.0000000011872319
s7c5_,b'173_5',spalin,58.0,87.2695763629211
s7c5_,b'216_5',spalin,43.0,80.94633282586602
s7c5_,b'215_6',spalin,42.0,59.61909310238907
s7c5_,b'216_7',spalin,1.0,21.327239723476954
s7c5_,b'216_6',spalin,1.0,21.327239723476954
s7c5_,b'166_6',spalin,51.0,56.09988636821248
s7c5_,b'210_7',spalin,44.0,9.202801358326104
s7c5_,b'216_9',spalin,6.0,102.91322146224853
s7c5_,b'216_8',spalin,6.0,102.91322146224853
s7c5_,b'207_8',spalin,41.0,1.0000000001879028
s7c5_,b'216_11',spalin,9.0,111.11602282038673
s7c5_,b'216_10',spalin,9.0,111.11602282038673
s7c5_,b'virtual',spalin-divide-beta1,0.0,13.402956398062503
s7c5_,b'186_2',spalin-divide-beta1,185.0,153.7455673497427
s7c5_,b'216_4',spalin-divide-beta1,30.0,47.861476253932175
s7c5_,b'216_3',spalin-divide-beta1,30.0,47.861476253932175
s7c5_,b'45_2',spalin-divide-beta1,44.0,32.49188996054472
s7c5_,b'159_8',spalin-divide-beta1,114.0,105.4198446160925
s7c5_,b'208_10',spalin-divide-beta1,49.0,42.06493733187585
s7c5_,b'216_13',spalin-divide-beta1,8.0,21.630371695161845
s7c5_,b'216_12',spalin-divide-beta1,8.0,21.630371695161845
s7c5_,b'205_10',spalin-divide-beta1,46.0,34.199984158111526
s7c5_,b'216_15',spalin-divide-beta1,11.0,29.495324868926172
s7c5_,b'216_14',spalin-divide-beta1,11.0,29.495324868926172
s7c5_,b'115_3',spalin-divide-beta1,70.0,1.0000000000668754
s7c5_,b'173_5',spalin-divide-beta1,58.0,87.4024738814138
s7c5_,b'216_5',spalin-divide-beta1,43.0,80.71267976164951
s7c5_,b'215_6',spalin-divide-beta1,42.0,60.39369864484258
s7c5_,b'216_7',spalin-divide-beta1,1.0,20.31898111680693
s7c5_,b'216_6',spalin-divide-beta1,1.0,20.31898111680693
s7c5_,b'166_6',spalin-divide-beta1,51.0,56.27443101046242
s7c5_,b'210_7',spalin-divide-beta1,44.0,9.315621132456664
s7c5_,b'216_9',spalin-divide-beta1,6.0,102.52510150014422
s7c5_,b'216_8',spalin-divide-beta1,6.0,102.52510150014422
s7c5_,b'207_8',spalin-divide-beta1,41.0,1.0
s7c5_,b'216_11',spalin-divide-beta1,9.0,110.84072263335554
s7c5_,b'216_10',spalin-divide-beta1,9.0,110.84072263335554
s7c5_,b'virtual',spalin-divide-beta3,0.0,13.254150103289234
s7c5_,b'186_2',spalin-divide-beta3,185.0,153.18371400825325
s7c5_,b'216_4',spalin-divide-beta3,30.0,48.57213583032594
s7c5_,b'216_3',spalin-divide-beta3,30.0,48.57213583032594
s7c5_,b'45_2',spalin-divide-beta3,44.0,32.863737877680144
s7c5_,b'159_8',spalin-divide-beta3,114.0,105.69024260172837
s7c5_,b'208_10',spalin-divide-beta3,49.0,42.89390879450546
s7c5_,b'216_13',spalin-divide-beta3,8.0,20.30796056466524
s7c5_,b'216_12',spalin-divide-beta3,8.0,20.30796056466524
s7c5_,b'205_10',spalin-divide-beta3,46.0,37.43274020207535
s7c5_,b'216_15',spalin-divide-beta3,11.0,25.769129157095342
s7c5_,b'216_14',spalin-divide-beta3,11.0,25.769129157095342
s7c5_,b'115_3',spalin-divide-beta3,70.0,1.0
s7c5_,b'173_5',spalin-divide-beta3,58.0,87.72307545967497
