experiment,cell_name,method,trueBrlen,estBrlen,character
s20c6,b'1_1',spalin-divide-beta5,0.0,1.0000000040919943,k10_r2_
s20c6,b'47_1',spalin-divide-beta5,46.0,1.000000001867413,k10_r2_
s20c6,b'156_1',spalin-divide-beta5,109.0,178.12277202761527,k10_r2_
s20c6,b'210_3',spalin-divide-beta5,54.0,29.581371945354814,k10_r2_
s20c6,b'216_4',spalin-divide-beta5,6.0,5.305856028053092,k10_r2_
s20c6,b'216_3',spalin-divide-beta5,6.0,5.305856028053092,k10_r2_
s20c6,b'201_1',spalin-divide-beta5,45.0,33.88722797340653,k10_r2_
s20c6,b'216_2',spalin-divide-beta5,15.0,1.000000000001377,k10_r2_
s20c6,b'216_1',spalin-divide-beta5,15.0,1.000000000001377,k10_r2_
s20c6,b'104_3',spalin-divide-beta5,57.0,144.59489942555248,k10_r2_
s20c6,b'166_5',spalin-divide-beta5,62.0,59.33058697360631,k10_r2_
s20c6,b'216_9',spalin-divide-beta5,50.0,9.084513601864398,k10_r2_
s20c6,b'216_8',spalin-divide-beta5,50.0,9.084513601864398,k10_r2_
s20c6,b'157_6',spalin-divide-beta5,53.0,58.28290491641553,k10_r2_
s20c6,b'216_11',spalin-divide-beta5,59.0,10.132195659055178,k10_r2_
s20c6,b'216_10',spalin-divide-beta5,59.0,10.132195659055178,k10_r2_
s20c6,b'46_2',spalin-divide-beta5,45.0,18.35286703135726,k10_r2_
s20c6,b'176_10',spalin-divide-beta5,130.0,121.10541944569313,k10_r2_
s20c6,b'216_13',spalin-divide-beta5,40.0,74.55171352584023,k10_r2_
s20c6,b'216_12',spalin-divide-beta5,40.0,74.55171352584023,k10_r2_
s20c6,b'89_4',spalin-divide-beta5,43.0,82.30209770411936,k10_r2_
s20c6,b'216_16',spalin-divide-beta5,127.0,113.355035267414,k10_r2_
s20c6,b'216_19',spalin-divide-beta5,127.0,113.355035267414,k10_r2_
s20c6,b'1_1',spalin-divide-beta7,0.0,1.0,k10_r2_
s20c6,b'47_1',spalin-divide-beta7,46.0,1.0,k10_r2_
s20c6,b'156_1',spalin-divide-beta7,109.0,181.04485150459556,k10_r2_
s20c6,b'210_3',spalin-divide-beta7,54.0,30.458911716020378,k10_r2_
s20c6,b'216_4',spalin-divide-beta7,6.0,1.506236721683175,k10_r2_
s20c6,b'216_3',spalin-divide-beta7,6.0,1.506236721683175,k10_r2_
s20c6,b'201_1',spalin-divide-beta7,45.0,30.965148437777057,k10_r2_
s20c6,b'216_2',spalin-divide-beta7,15.0,1.0,k10_r2_
s20c6,b'216_1',spalin-divide-beta7,15.0,1.0,k10_r2_
s20c6,b'104_3',spalin-divide-beta7,57.0,152.43048088457707,k10_r2_
s20c6,b'166_5',spalin-divide-beta7,62.0,59.547921094471405,k10_r2_
s20c6,b'216_9',spalin-divide-beta7,50.0,1.0315979632506336,k10_r2_
s20c6,b'216_8',spalin-divide-beta7,50.0,1.0315979632506336,k10_r2_
s20c6,b'157_6',spalin-divide-beta7,53.0,57.155362524639216,k10_r2_
s20c6,b'216_11',spalin-divide-beta7,59.0,3.424156533082828,k10_r2_
s20c6,b'216_10',spalin-divide-beta7,59.0,3.424156533082828,k10_r2_
s20c6,b'46_2',spalin-divide-beta7,45.0,17.655200906907474,k10_r2_
s20c6,b'176_10',spalin-divide-beta7,130.0,117.1415845911076,k10_r2_
s20c6,b'216_13',spalin-divide-beta7,40.0,79.21321443241952,k10_r2_
s20c6,b'216_12',spalin-divide-beta7,40.0,79.21321443241952,k10_r2_
s20c6,b'89_4',spalin-divide-beta7,43.0,79.54340781001105,k10_r2_
s20c6,b'216_16',spalin-divide-beta7,127.0,116.81139121351606,k10_r2_
s20c6,b'216_19',spalin-divide-beta7,127.0,116.81139121351606,k10_r2_
s20c6,b'1_1',spalin-divide-beta10,0.0,1.0,k10_r2_
s20c6,b'47_1',spalin-divide-beta10,46.0,1.000000000086983,k10_r2_
s20c6,b'156_1',spalin-divide-beta10,109.0,186.42541728404763,k10_r2_
s20c6,b'210_3',spalin-divide-beta10,54.0,24.90753193187701,k10_r2_
s20c6,b'216_4',spalin-divide-beta10,6.0,1.6770507972906692,k10_r2_
s20c6,b'216_3',spalin-divide-beta10,6.0,1.6770507972906692,k10_r2_
s20c6,b'201_1',spalin-divide-beta10,45.0,18.861654268085406,k10_r2_
s20c6,b'216_2',spalin-divide-beta10,15.0,7.722928461082274,k10_r2_
s20c6,b'216_1',spalin-divide-beta10,15.0,7.722928461082274,k10_r2_
s20c6,b'104_3',spalin-divide-beta10,57.0,141.53177686823378,k10_r2_
s20c6,b'166_5',spalin-divide-beta10,62.0,56.75321538349062,k10_r2_
s20c6,b'216_9',spalin-divide-beta10,50.0,14.725007761490913,k10_r2_
s20c6,b'216_8',spalin-divide-beta10,50.0,14.725007761490913,k10_r2_
s20c6,b'157_6',spalin-divide-beta10,53.0,61.544706211412716,k10_r2_
s20c6,b'216_11',spalin-divide-beta10,59.0,9.933516933568816,k10_r2_
s20c6,b'216_10',spalin-divide-beta10,59.0,9.933516933568816,k10_r2_
s20c6,b'46_2',spalin-divide-beta10,45.0,19.156293771982213,k10_r2_
s20c6,b'176_10',spalin-divide-beta10,130.0,121.99469961655488,k10_r2_
s20c6,b'216_13',spalin-divide-beta10,40.0,72.85900662476517,k10_r2_
s20c6,b'216_12',spalin-divide-beta10,40.0,72.85900662476517,k10_r2_
s20c6,b'89_4',spalin-divide-beta10,43.0,84.44463915519552,k10_r2_
s20c6,b'216_16',spalin-divide-beta10,127.0,110.40906708612454,k10_r2_
s20c6,b'216_19',spalin-divide-beta10,127.0,110.40906708612454,k10_r2_
s20c6,b'1_1',problin,0.0,1.0000000064871646,k10_r3_
s20c6,b'47_1',problin,46.0,73.36293916079555,k10_r3_
s20c6,b'156_1',problin,109.0,59.92817560163084,k10_r3_
s20c6,b'210_3',problin,54.0,48.687316221719826,k10_r3_
s20c6,b'216_4',problin,6.0,32.03156907022237,k10_r3_
s20c6,b'216_3',problin,6.0,32.03156907022237,k10_r3_
s20c6,b'201_1',problin,45.0,26.36769251045056,k10_r3_
s20c6,b'216_2',problin,15.0,54.35119278149163,k10_r3_
s20c6,b'216_1',problin,15.0,54.35119278149163,k10_r3_
s20c6,b'104_3',problin,57.0,1.0000000052526734,k10_r3_
s20c6,b'166_5',problin,62.0,86.48704934418649,k10_r3_
s20c6,b'216_9',problin,50.0,53.160011544133894,k10_r3_
s20c6,b'216_8',problin,50.0,53.160011544133894,k10_r3_
s20c6,b'157_6',problin,53.0,46.50605742509569,k10_r3_
s20c6,b'216_11',problin,59.0,93.14100346322469,k10_r3_
s20c6,b'216_10',problin,59.0,93.14100346322469,k10_r3_
s20c6,b'46_2',problin,45.0,17.08247682980904,k10_r3_
s20c6,b'176_10',problin,130.0,195.92752322158157,k10_r3_
s20c6,b'216_13',problin,40.0,1.000000002978004,k10_r3_
s20c6,b'216_12',problin,40.0,1.000000002978004,k10_r3_
s20c6,b'89_4',problin,43.0,108.33502204699023,k10_r3_
s20c6,b'216_16',problin,127.0,88.5925011775693,k10_r3_
s20c6,b'216_19',problin,127.0,88.5925011775693,k10_r3_
s20c6,b'1_1',spalin-spatialonly,0.0,113.01241865217953,k10_r3_
s20c6,b'47_1',spalin-spatialonly,46.0,1.0000000000000522,k10_r3_
s20c6,b'156_1',spalin-spatialonly,109.0,67.06234611319441,k10_r3_
s20c6,b'210_3',spalin-spatialonly,54.0,22.764702774468287,k10_r3_
s20c6,b'216_4',spalin-spatialonly,6.0,11.170532460157698,k10_r3_
s20c6,b'216_3',spalin-spatialonly,6.0,11.170532460157698,k10_r3_
s20c6,b'201_1',spalin-spatialonly,45.0,28.729870848540994,k10_r3_
s20c6,b'216_2',spalin-spatialonly,15.0,5.205364386084994,k10_r3_
s20c6,b'216_1',spalin-spatialonly,15.0,5.205364386084994,k10_r3_
s20c6,b'104_3',spalin-spatialonly,57.0,89.6696625851293,k10_r3_
s20c6,b'166_5',spalin-spatialonly,62.0,4.511613538965516,k10_r3_
s20c6,b'216_9',spalin-spatialonly,50.0,6.816305223725572,k10_r3_
s20c6,b'216_8',spalin-spatialonly,50.0,6.816305223725572,k10_r3_
s20c6,b'157_6',spalin-spatialonly,53.0,1.3472350762140362,k10_r3_
s20c6,b'216_11',spalin-spatialonly,59.0,9.980683686477054,k10_r3_
s20c6,b'216_10',spalin-spatialonly,59.0,9.980683686477054,k10_r3_
s20c6,b'46_2',spalin-spatialonly,45.0,1.000000000000078,k10_r3_
s20c6,b'176_10',spalin-spatialonly,130.0,16.317356124600895,k10_r3_
s20c6,b'216_13',spalin-spatialonly,40.0,84.68022522321947,k10_r3_
s20c6,b'216_12',spalin-spatialonly,40.0,84.68022522321947,k10_r3_
s20c6,b'89_4',spalin-spatialonly,43.0,1.0000000000000184,k10_r3_
s20c6,b'216_16',spalin-spatialonly,127.0,99.99758134782034,k10_r3_
s20c6,b'216_19',spalin-spatialonly,127.0,99.99758134782034,k10_r3_
s20c6,b'1_1',spalin-divide-beta5-spatialonly,0.0,1.000000000007144,k10_r3_
s20c6,b'47_1',spalin-divide-beta5-spatialonly,46.0,1.0,k10_r3_
s20c6,b'156_1',spalin-divide-beta5-spatialonly,109.0,163.65711615804872,k10_r3_
s20c6,b'210_3',spalin-divide-beta5-spatialonly,54.0,42.42712990392002,k10_r3_
s20c6,b'216_4',spalin-divide-beta5-spatialonly,6.0,6.925753938025091,k10_r3_
s20c6,b'216_3',spalin-divide-beta5-spatialonly,6.0,6.925753938025091,k10_r3_
s20c6,b'201_1',spalin-divide-beta5-spatialonly,45.0,48.352883841945186,k10_r3_
s20c6,b'216_2',spalin-divide-beta5-spatialonly,15.0,1.0,k10_r3_
s20c6,b'216_1',spalin-divide-beta5-spatialonly,15.0,1.0,k10_r3_
s20c6,b'104_3',spalin-divide-beta5-spatialonly,57.0,208.0808264884431,k10_r3_
s20c6,b'166_5',spalin-divide-beta5-spatialonly,62.0,2.2452755117524714,k10_r3_
s20c6,b'216_9',spalin-divide-beta5-spatialonly,50.0,2.6838979997982513,k10_r3_
s20c6,b'216_8',spalin-divide-beta5-spatialonly,50.0,2.6838979997982513,k10_r3_
s20c6,b'157_6',spalin-divide-beta5-spatialonly,53.0,1.000000000000213,k10_r3_
s20c6,b'216_11',spalin-divide-beta5-spatialonly,59.0,3.92917351155051,k10_r3_
s20c6,b'216_10',spalin-divide-beta5-spatialonly,59.0,3.92917351155051,k10_r3_
s20c6,b'46_2',spalin-divide-beta5-spatialonly,45.0,1.0,k10_r3_
s20c6,b'176_10',spalin-divide-beta5-spatialonly,130.0,1.0000000000002327,k10_r3_
s20c6,b'216_13',spalin-divide-beta5-spatialonly,40.0,212.00999999999303,k10_r3_
s20c6,b'216_12',spalin-divide-beta5-spatialonly,40.0,212.00999999999303,k10_r3_
s20c6,b'89_4',spalin-divide-beta5-spatialonly,43.0,1.0,k10_r3_
s20c6,b'216_16',spalin-divide-beta5-spatialonly,127.0,212.00999999999368,k10_r3_
s20c6,b'216_19',spalin-divide-beta5-spatialonly,127.0,212.00999999999368,k10_r3_
s20c6,b'1_1',spalin,0.0,1.000000000208618,k10_r3_
s20c6,b'47_1',spalin,46.0,64.15321338424756,k10_r3_
s20c6,b'156_1',spalin,109.0,79.5506249377048,k10_r3_
s20c6,b'210_3',spalin,54.0,45.20756572751844,k10_r3_
s20c6,b'216_4',spalin,6.0,25.09859594379277,k10_r3_
s20c6,b'216_3',spalin,6.0,25.09859594379277,k10_r3_
s20c6,b'201_1',spalin,45.0,37.461610263196086,k10_r3_
s20c6,b'216_2',spalin,15.0,32.84455140811512,k10_r3_
s20c6,b'216_1',spalin,15.0,32.84455140811512,k10_r3_
s20c6,b'104_3',spalin,57.0,43.70326487528395,k10_r3_
s20c6,b'166_5',spalin,62.0,75.5115010713094,k10_r3_
s20c6,b'216_9',spalin,50.0,30.642020662422677,k10_r3_
s20c6,b'216_8',spalin,50.0,30.642020662422677,k10_r3_
s20c6,b'157_6',spalin,53.0,36.09627174927615,k10_r3_
s20c6,b'216_11',spalin,59.0,70.05724998445592,k10_r3_
s20c6,b'216_10',spalin,59.0,70.05724998445592,k10_r3_
s20c6,b'46_2',spalin,45.0,15.864334573501056,k10_r3_
s20c6,b'176_10',spalin,130.0,141.0685542356139,k10_r3_
s20c6,b'216_13',spalin,40.0,57.0771111841486,k10_r3_
s20c6,b'216_12',spalin,40.0,57.0771111841486,k10_r3_
s20c6,b'89_4',spalin,43.0,92.56546475884736,k10_r3_
s20c6,b'216_16',spalin,127.0,105.58020066091517,k10_r3_
s20c6,b'216_19',spalin,127.0,105.58020066091517,k10_r3_
s20c6,b'1_1',spalin-divide-beta1,0.0,1.0,k10_r3_
s20c6,b'47_1',spalin-divide-beta1,46.0,63.39172416170669,k10_r3_
s20c6,b'156_1',spalin-divide-beta1,109.0,81.50467473554694,k10_r3_
s20c6,b'210_3',spalin-divide-beta1,54.0,45.56048729157278,k10_r3_
s20c6,b'216_4',spalin-divide-beta1,6.0,23.553113800812625,k10_r3_
s20c6,b'216_3',spalin-divide-beta1,6.0,23.553113800812625,k10_r3_
s20c6,b'201_1',spalin-divide-beta1,45.0,37.678962668524406,k10_r3_
s20c6,b'216_2',spalin-divide-beta1,15.0,31.434638423861006,k10_r3_
s20c6,b'216_1',spalin-divide-beta1,15.0,31.434638423861006,k10_r3_
s20c6,b'104_3',spalin-divide-beta1,57.0,46.97157723876989,k10_r3_
s20c6,b'166_5',spalin-divide-beta1,62.0,74.53155024239896,k10_r3_
s20c6,b'216_9',spalin-divide-beta1,50.0,29.115148346763483,k10_r3_
s20c6,b'216_8',spalin-divide-beta1,50.0,29.115148346763483,k10_r3_
s20c6,b'157_6',spalin-divide-beta1,53.0,34.717487573596465,k10_r3_
s20c6,b'216_11',spalin-divide-beta1,59.0,68.929211015566,k10_r3_
s20c6,b'216_10',spalin-divide-beta1,59.0,68.929211015566,k10_r3_
s20c6,b'46_2',spalin-divide-beta1,45.0,15.690000114503034,k10_r3_
s20c6,b'176_10',spalin-divide-beta1,130.0,139.82566188544388,k10_r3_
s20c6,b'216_13',spalin-divide-beta1,40.0,58.494337989692156,k10_r3_
s20c6,b'216_12',spalin-divide-beta1,40.0,58.494337989692156,k10_r3_
s20c6,b'89_4',spalin-divide-beta1,43.0,91.71740472110122,k10_r3_
s20c6,b'216_16',spalin-divide-beta1,127.0,106.60259515403482,k10_r3_
s20c6,b'216_19',spalin-divide-beta1,127.0,106.60259515403482,k10_r3_
s20c6,b'1_1',spalin-divide-beta3,0.0,1.0,k10_r3_
s20c6,b'47_1',spalin-divide-beta3,46.0,61.59793768552473,k10_r3_
s20c6,b'156_1',spalin-divide-beta3,109.0,86.22714791943905,k10_r3_
s20c6,b'210_3',spalin-divide-beta3,54.0,46.448479073966006,k10_r3_
s20c6,b'216_4',spalin-divide-beta3,6.0,19.736435323796712,k10_r3_
s20c6,b'216_3',spalin-divide-beta3,6.0,19.736435323796712,k10_r3_
s20c6,b'201_1',spalin-divide-beta3,45.0,37.92019082914749,k10_r3_
s20c6,b'216_2',spalin-divide-beta3,15.0,28.264723568615228,k10_r3_
s20c6,b'216_1',spalin-divide-beta3,15.0,28.264723568615228,k10_r3_
s20c6,b'104_3',spalin-divide-beta3,57.0,54.36971588225454,k10_r3_
s20c6,b'166_5',spalin-divide-beta3,62.0,72.39315936082726,k10_r3_
s20c6,b'216_9',spalin-divide-beta3,50.0,25.649187074119954,k10_r3_
s20c6,b'216_8',spalin-divide-beta3,50.0,25.649187074119954,k10_r3_
s20c6,b'157_6',spalin-divide-beta3,53.0,31.713914037850095,k10_r3_
s20c6,b'216_11',spalin-divide-beta3,59.0,66.32843239709712,k10_r3_
s20c6,b'216_10',spalin-divide-beta3,59.0,66.32843239709712,k10_r3_
s20c6,b'46_2',spalin-divide-beta3,45.0,15.318972441465219,k10_r3_
s20c6,b'176_10',spalin-divide-beta3,130.0,136.94689858161675,k10_r3_
s20c6,b'216_13',spalin-divide-beta3,40.0,61.744128979644486,k10_r3_
s20c6,b'216_12',spalin-divide-beta3,40.0,61.744128979644486,k10_r3_
s20c6,b'89_4',spalin-divide-beta3,43.0,89.78269303495127,k10_r3_
s20c6,b'216_16',spalin-divide-beta3,127.0,108.90833452631,k10_r3_
s20c6,b'216_19',spalin-divide-beta3,127.0,108.90833452631,k10_r3_
s20c6,b'1_1',spalin-divide-beta5,0.0,1.0000000054981473,k10_r3_
s20c6,b'47_1',spalin-divide-beta5,46.0,59.32681279553649,k10_r3_
s20c6,b'156_1',spalin-divide-beta5,109.0,92.2547135384779,k10_r3_
s20c6,b'210_3',spalin-divide-beta5,54.0,47.8620262941742,k10_r3_
s20c6,b'216_4',spalin-divide-beta5,6.0,14.566447380535642,k10_r3_
s20c6,b'216_3',spalin-divide-beta5,6.0,14.566447380535642,k10_r3_
s20c6,b'201_1',spalin-divide-beta5,45.0,37.32405737611242,k10_r3_
s20c6,b'216_2',spalin-divide-beta5,15.0,25.104416298597418,k10_r3_
s20c6,b'216_1',spalin-divide-beta5,15.0,25.104416298597418,k10_r3_
s20c6,b'104_3',spalin-divide-beta5,57.0,62.68470276795197,k10_r3_
s20c6,b'166_5',spalin-divide-beta5,62.0,70.149225729408,k10_r3_
s20c6,b'216_9',spalin-divide-beta5,50.0,21.849258715827787,k10_r3_
s20c6,b'216_8',spalin-divide-beta5,50.0,21.849258715827787,k10_r3_
s20c6,b'157_6',spalin-divide-beta5,53.0,28.720316925988122,k10_r3_
s20c6,b'216_11',spalin-divide-beta5,59.0,63.27816751924767,k10_r3_
s20c6,b'216_10',spalin-divide-beta5,59.0,63.27816751924767,k10_r3_
s20c6,b'46_2',spalin-divide-beta5,45.0,14.926162334779484,k10_r3_
s20c6,b'176_10',spalin-divide-beta5,130.0,133.63878258448202,k10_r3_
s20c6,b'216_13',spalin-divide-beta5,40.0,65.44505508946274,k10_r3_
s20c6,b'216_12',spalin-divide-beta5,40.0,65.44505508946274,k10_r3_
s20c6,b'89_4',spalin-divide-beta5,43.0,87.62178656369575,k10_r3_
s20c6,b'216_16',spalin-divide-beta5,127.0,111.46205111024899,k10_r3_
s20c6,b'216_19',spalin-divide-beta5,127.0,111.46205111024899,k10_r3_
s20c6,b'1_1',spalin-divide-beta7,0.0,1.000000059614988,k10_r3_
s20c6,b'47_1',spalin-divide-beta7,46.0,56.66282481050874,k10_r3_
s20c6,b'156_1',spalin-divide-beta7,109.0,99.09674995372818,k10_r3_
s20c6,b'210_3',spalin-divide-beta7,54.0,50.91390961881496,k10_r3_
s20c6,b'216_4',spalin-divide-beta7,6.0,7.336515846632134,k10_r3_
s20c6,b'216_3',spalin-divide-beta7,6.0,7.336515846632134,k10_r3_
s20c6,b'201_1',spalin-divide-beta7,45.0,34.276203424981176,k10_r3_
s20c6,b'216_2',spalin-divide-beta7,15.0,23.97422204046591,k10_r3_
s20c6,b'216_1',spalin-divide-beta7,15.0,23.97422204046591,k10_r3_
s20c6,b'104_3',spalin-divide-beta7,57.0,69.12985262465486,k10_r3_
s20c6,b'166_5',spalin-divide-beta7,62.0,68.87784027909628,k10_r3_
s20c6,b'216_9',spalin-divide-beta7,50.0,19.339482515424162,k10_r3_
s20c6,b'216_8',spalin-divide-beta7,50.0,19.339482515424162,k10_r3_
s20c6,b'157_6',spalin-divide-beta7,53.0,28.188112573788803,k10_r3_
s20c6,b'216_11',spalin-divide-beta7,59.0,60.029210220731606,k10_r3_
s20c6,b'216_10',spalin-divide-beta7,59.0,60.029210220731606,k10_r3_
s20c6,b'46_2',spalin-divide-beta7,45.0,14.672031951891732,k10_r3_
s20c6,b'176_10',spalin-divide-beta7,130.0,130.74218994611763,k10_r3_
s20c6,b'216_13',spalin-divide-beta7,40.0,68.59577833167465,k10_r3_
s20c6,b'216_12',spalin-divide-beta7,40.0,68.59577833167465,k10_r3_
s20c6,b'89_4',spalin-divide-beta7,43.0,85.79120232699373,k10_r3_
s20c6,b'216_16',spalin-divide-beta7,127.0,113.5467659507985,k10_r3_
s20c6,b'216_19',spalin-divide-beta7,127.0,113.5467659507985,k10_r3_
s20c6,b'1_1',spalin-divide-beta10,0.0,1.0000000076683762,k10_r3_
s20c6,b'47_1',spalin-divide-beta10,46.0,54.89682166815217,k10_r3_
s20c6,b'156_1',spalin-divide-beta10,109.0,102.24371320161309,k10_r3_
s20c6,b'210_3',spalin-divide-beta10,54.0,48.63772421227497,k10_r3_
s20c6,b'216_4',spalin-divide-beta10,6.0,8.231740924187703,k10_r3_
s20c6,b'216_3',spalin-divide-beta10,6.0,8.231740924187704,k10_r3_
s20c6,b'201_1',spalin-divide-beta10,45.0,25.545704040728285,k10_r3_
s20c6,b'216_2',spalin-divide-beta10,15.0,31.323761095734387,k10_r3_
s20c6,b'216_1',spalin-divide-beta10,15.0,31.323761095734387,k10_r3_
s20c6,b'104_3',spalin-divide-beta10,57.0,59.56895736150004,k10_r3_
s20c6,b'166_5',spalin-divide-beta10,62.0,72.92426474543312,k10_r3_
s20c6,b'216_9',spalin-divide-beta10,50.0,26.619956231142584,k10_r3_
s20c6,b'216_8',spalin-divide-beta10,50.0,26.619956231142584,k10_r3_
s20c6,b'157_6',spalin-divide-beta10,53.0,40.3257382349515,k10_r3_
s20c6,b'216_11',spalin-divide-beta10,59.0,59.2184827416242,k10_r3_
s20c6,b'216_10',spalin-divide-beta10,59.0,59.2184827416242,k10_r3_
s20c6,b'46_2',spalin-divide-beta10,45.0,15.429629207458165,k10_r3_
s20c6,b'176_10',spalin-divide-beta10,130.0,133.0685455562904,k10_r3_
s20c6,b'216_13',spalin-divide-beta10,40.0,65.51182524247939,k10_r3_
s20c6,b'216_12',spalin-divide-beta10,40.0,65.51182524247939,k10_r3_
s20c6,b'89_4',spalin-divide-beta10,43.0,87.90266242084924,k10_r3_
s20c6,b'216_16',spalin-divide-beta10,127.0,110.67770837792052,k10_r3_
s20c6,b'216_19',spalin-divide-beta10,127.0,110.67770837792052,k10_r3_
s20c6,b'1_1',problin,0.0,1.0,k10_r4_
s20c6,b'47_1',problin,46.0,28.277109254163875,k10_r4_
s20c6,b'156_1',problin,109.0,183.73289073662346,k10_r4_
s20c6,b'210_3',problin,54.0,1.0000000003582403,k10_r4_
s20c6,b'216_4',problin,6.0,1.0,k10_r4_
s20c6,b'216_3',problin,6.0,1.0,k10_r4_
s20c6,b'201_1',problin,45.0,1.0000000003581202,k10_r4_
s20c6,b'216_2',problin,15.0,1.0,k10_r4_
s20c6,b'216_1',problin,15.0,1.0,k10_r4_
s20c6,b'104_3',problin,57.0,69.4269401333815,k10_r4_
s20c6,b'166_5',problin,62.0,82.26814349338439,k10_r4_
s20c6,b'216_9',problin,50.0,34.037807108806994,k10_r4_
s20c6,b'216_8',problin,50.0,34.037807108806994,k10_r4_
s20c6,b'157_6',problin,53.0,61.88533518559341,k10_r4_
s20c6,b'216_11',problin,59.0,54.42061541659797,k10_r4_
s20c6,b'216_10',problin,59.0,54.42061541659797,k10_r4_
s20c6,b'46_2',problin,45.0,7.115683341173878,k10_r4_
s20c6,b'176_10',problin,130.0,176.8195747642737,k10_r4_
s20c6,b'216_13',problin,40.0,30.074741884289157,k10_r4_
s20c6,b'216_12',problin,40.0,30.074741884289157,k10_r4_
s20c6,b'89_4',problin,43.0,87.6904260667877,k10_r4_
s20c6,b'216_16',problin,127.0,119.20389058177518,k10_r4_
s20c6,b'216_19',problin,127.0,119.20389058177518,k10_r4_
s20c6,b'1_1',spalin-spatialonly,0.0,113.53424395480721,k10_r4_
s20c6,b'47_1',spalin-spatialonly,46.0,1.0000000000000027,k10_r4_
s20c6,b'156_1',spalin-spatialonly,109.0,65.1513292517361,k10_r4_
s20c6,b'210_3',spalin-spatialonly,54.0,24.109685081683676,k10_r4_
s20c6,b'216_4',spalin-spatialonly,6.0,11.209809612362509,k10_r4_
s20c6,b'216_3',spalin-spatialonly,6.0,11.209809612362509,k10_r4_
s20c6,b'201_1',spalin-spatialonly,45.0,30.091836276847065,k10_r4_
s20c6,b'216_2',spalin-spatialonly,15.0,5.227658417199121,k10_r4_
s20c6,b'216_1',spalin-spatialonly,15.0,5.227658417199121,k10_r4_
s20c6,b'104_3',spalin-spatialonly,57.0,89.11522657902698,k10_r4_
s20c6,b'166_5',spalin-spatialonly,62.0,4.524249056021923,k10_r4_
s20c6,b'216_9',spalin-spatialonly,50.0,6.831348310733376,k10_r4_
s20c6,b'216_8',spalin-spatialonly,50.0,6.831348310733376,k10_r4_
s20c6,b'157_6',spalin-spatialonly,53.0,1.3307797782976247,k10_r4_
s20c6,b'216_11',spalin-spatialonly,59.0,10.024817588457674,k10_r4_
s20c6,b'216_10',spalin-spatialonly,59.0,10.024817588457674,k10_r4_
s20c6,b'46_2',spalin-spatialonly,45.0,1.0000000000000142,k10_r4_
s20c6,b'176_10',spalin-spatialonly,130.0,14.027058367753312,k10_r4_
s20c6,b'216_13',spalin-spatialonly,40.0,86.44376557802897,k10_r4_
s20c6,b'216_12',spalin-spatialonly,40.0,86.44376557802897,k10_r4_
s20c6,b'89_4',spalin-spatialonly,43.0,1.0000000000000044,k10_r4_
s20c6,b'216_16',spalin-spatialonly,127.0,99.47082394578227,k10_r4_
s20c6,b'216_19',spalin-spatialonly,127.0,99.47082394578227,k10_r4_
s20c6,b'1_1',spalin-divide-beta5-spatialonly,0.0,1.0000000000190614,k10_r4_
s20c6,b'47_1',spalin-divide-beta5-spatialonly,46.0,1.0000000000216986,k10_r4_
s20c6,b'156_1',spalin-divide-beta5-spatialonly,109.0,163.64556711067138,k10_r4_
s20c6,b'210_3',spalin-divide-beta5-spatialonly,54.0,42.43679351427922,k10_r4_
s20c6,b'216_4',spalin-divide-beta5-spatialonly,6.0,6.927639375008595,k10_r4_
s20c6,b'216_3',spalin-divide-beta5-spatialonly,6.0,6.927639375008595,k10_r4_
s20c6,b'201_1',spalin-divide-beta5-spatialonly,45.0,48.36443288928755,k10_r4_
s20c6,b'216_2',spalin-divide-beta5-spatialonly,15.0,1.000000000000265,k10_r4_
s20c6,b'216_1',spalin-divide-beta5-spatialonly,15.0,1.000000000000265,k10_r4_
s20c6,b'104_3',spalin-divide-beta5-spatialonly,57.0,208.07842437622926,k10_r4_
s20c6,b'166_5',spalin-divide-beta5-spatialonly,62.0,2.2470596678977617,k10_r4_
s20c6,b'216_9',spalin-divide-beta5-spatialonly,50.0,2.684515955832213,k10_r4_
s20c6,b'216_8',spalin-divide-beta5-spatialonly,50.0,2.684515955832213,k10_r4_
s20c6,b'157_6',spalin-divide-beta5-spatialonly,53.0,1.0,k10_r4_
s20c6,b'216_11',spalin-divide-beta5-spatialonly,59.0,3.931575623733863,k10_r4_
s20c6,b'216_10',spalin-divide-beta5-spatialonly,59.0,3.931575623733863,k10_r4_
s20c6,b'46_2',spalin-divide-beta5-spatialonly,45.0,1.0000000000301617,k10_r4_
s20c6,b'176_10',spalin-divide-beta5-spatialonly,130.0,1.0,k10_r4_
s20c6,b'216_13',spalin-divide-beta5-spatialonly,40.0,212.00999999997975,k10_r4_
s20c6,b'216_12',spalin-divide-beta5-spatialonly,40.0,212.00999999997975,k10_r4_
s20c6,b'89_4',spalin-divide-beta5-spatialonly,43.0,1.0000000000085476,k10_r4_
s20c6,b'216_16',spalin-divide-beta5-spatialonly,127.0,212.00999999994218,k10_r4_
s20c6,b'216_19',spalin-divide-beta5-spatialonly,127.0,212.00999999994218,k10_r4_
s20c6,b'1_1',spalin,0.0,1.000000000327857,k10_r4_
s20c6,b'47_1',spalin,46.0,23.214334943473318,k10_r4_
s20c6,b'156_1',spalin,109.0,162.17258446553367,k10_r4_
s20c6,b'210_3',spalin,54.0,16.06051217583449,k10_r4_
s20c6,b'216_4',spalin,6.0,12.562568408198775,k10_r4_
