sample,cellID,true_x,true_y,method,est_x,est_y,error
s3c3/k10_r1,207_7,237.0,219.0,problin,239.45456631563366,223.4824153494808,5.110473868742933
s3c3/k10_r1,169_3,234.0,234.0,spalin,233.1527638366599,221.53016430570597,12.498584374206578
s3c3/k10_r1,169_3,234.0,234.0,problin,231.82472256869707,220.5293610732136,13.645143641566722
s3c3/k10_r1,177_5,219.0,218.0,spalin,224.5273925324832,215.0372416227674,6.2713639194367365
s3c3/k10_r1,177_5,219.0,218.0,problin,225.61335818274358,215.85414056765745,6.95278499283812
s3c3/k10_r1,126_2,230.0,231.0,spalin,232.9027151185023,221.34193507629539,10.08483877559157
s3c3/k10_r1,126_2,230.0,231.0,problin,231.5897121483846,220.3524715095375,10.765549111398453
s3c3/k10_r1,187_1,207.0,247.0,spalin,206.99391518417718,242.43812167334283,4.561882384740753
s3c3/k10_r1,187_1,207.0,247.0,problin,208.31396676881445,240.57815557009246,6.554890887839641
s3c3/k10_r1,188_3,219.0,232.0,spalin,209.71730130917467,231.36288145466864,9.304537335378658
s3c3/k10_r1,188_3,219.0,232.0,problin,209.0315778052447,231.02466479034868,10.016023154130373
s3c3/k10_r1,136_1,209.0,240.0,spalin,214.7321627893164,233.89989094510068,8.370724026324613
s3c3/k10_r1,136_1,209.0,240.0,problin,213.51752839585686,234.5285508259776,7.095408294896323
s3c3/k10_r1,77_1,229.0,244.0,spalin,232.90271511850756,221.34193507630096,22.99171788672583
s3c3/k10_r1,77_1,229.0,244.0,problin,231.58971214837428,220.35247150952625,23.788909447875174
s3c3,205_5,242.0,233.0,unit,241.4615384615388,229.65384615384653,3.3892014384703764
s3c3,205_5,242.0,233.0,random brlen,236.82446276129497,239.31555469156305,8.165317922245684
s3c3,205_5,242.0,233.0,given true brlen,243.22376136841268,231.5475315881468,1.8992778559891246
s3c3,205_5,242.0,233.0,gaussian (no topology info),188.2084217012166,211.81414185540783,57.813272534919946
s3c3,207_7,237.0,219.0,unit,238.461538461538,223.65384615384562,4.877948205774486
s3c3,207_7,237.0,219.0,random brlen,235.03986955294562,227.99593996341468,9.207010763262472
s3c3,207_7,237.0,219.0,given true brlen,239.3563098847115,223.69198512978238,5.250421005108836
s3c3,207_7,237.0,219.0,gaussian (no topology info),209.07921639031494,227.85019358630458,29.28986315935813
s3c3,169_3,234.0,234.0,unit,236.38461538461542,223.9615384615385,10.317805027800977
s3c3,169_3,234.0,234.0,random brlen,234.22757867027457,228.0168261594638,5.987500418141177
s3c3,169_3,234.0,234.0,given true brlen,238.14292668893924,225.3131928923869,9.624160185429306
s3c3,169_3,234.0,234.0,gaussian (no topology info),251.63877195350616,235.11869486083702,17.674211558637033
s3c3,177_5,219.0,218.0,unit,222.0769230769236,213.19230769230825,5.7080084921751375
s3c3,177_5,219.0,218.0,random brlen,224.50804569239,212.20972631763271,7.991610392541119
s3c3,177_5,219.0,218.0,given true brlen,221.87477595096257,213.04499789781033,5.728558509864134
s3c3,177_5,219.0,218.0,gaussian (no topology info),216.5095662827552,214.0047408545581,4.707903539711379
s3c3,126_2,230.0,231.0,unit,229.23076923076948,218.57692307692335,12.446869333812844
s3c3,126_2,230.0,231.0,random brlen,231.44928060626927,223.49841617124451,7.640299353791973
s3c3,126_2,230.0,231.0,given true brlen,230.70111305347996,219.70114624593015,11.320585482633765
s3c3,126_2,230.0,231.0,gaussian (no topology info),232.39352024625703,222.09043810506006,9.225466510101702
s3c3,187_1,207.0,247.0,unit,206.1758241758239,242.55860805860777,4.517214646905787
s3c3,187_1,207.0,247.0,random brlen,206.01981526642345,257.3029732347506,10.349493687515524
s3c3,187_1,207.0,247.0,given true brlen,204.34415968151268,244.97959665251574,3.336992281056168
s3c3,187_1,207.0,247.0,gaussian (no topology info),203.9505107973653,249.48677513322522,3.9348996124695432
s3c3,188_3,219.0,232.0,unit,211.1758241758242,230.8919413919415,7.902247857825619
s3c3,188_3,219.0,232.0,random brlen,215.13908432832724,237.02853509274857,6.339781936531584
s3c3,188_3,219.0,232.0,given true brlen,210.13437244299578,231.33886116024757,8.890245021648266
s3c3,188_3,219.0,232.0,gaussian (no topology info),235.67045756093785,246.29909126611886,21.962881557933756
s3c3,136_1,209.0,240.0,unit,215.5274725274724,230.67582417582406,11.381922174969134
s3c3,136_1,209.0,240.0,random brlen,217.99420445713457,238.4358110187402,9.129205934024819
s3c3,136_1,209.0,240.0,given true brlen,214.3477558026911,232.5974883268775,9.132123038808174
s3c3,136_1,209.0,240.0,gaussian (no topology info),238.94491445547297,227.84284851419608,32.318636016923406
s3c3,77_1,229.0,244.0,unit,229.23076923076937,218.57692307692326,25.424124265636895
s3c3,77_1,229.0,244.0,random brlen,231.44928060626938,223.49841617124457,20.64737065526101
s3c3,77_1,229.0,244.0,given true brlen,230.70111305348223,219.70114624593225,24.358326695040034
s3c3,77_1,229.0,244.0,gaussian (no topology info),225.00531842393764,252.4484744869326,9.345276991640393
s3c3/k10_r2,205_5,242.0,233.0,spalin,240.92569271788267,227.5777817723012,5.527620341991616
s3c3/k10_r2,205_5,242.0,233.0,problin,243.9183526198536,232.36726375849247,2.0200079023153035
s3c3/k10_r2,207_7,237.0,219.0,spalin,240.6078441907681,226.94208471801556,8.723144465901935
s3c3/k10_r2,207_7,237.0,219.0,problin,239.82357419902138,225.58513430716783,7.164953949664857
s3c3/k10_r2,169_3,234.0,234.0,spalin,240.692041677818,227.20368728440894,9.537991840306733
s3c3/k10_r2,169_3,234.0,234.0,problin,239.84954642180992,225.75250109022056,10.111302171714692
s3c3/k10_r2,177_5,219.0,218.0,spalin,221.03927169265467,212.41127976866966,5.949153121289088
s3c3/k10_r2,177_5,219.0,218.0,problin,221.1992931109947,212.42842369129713,5.9899376250314855
s3c3/k10_r2,126_2,230.0,231.0,spalin,230.36757486044343,219.4325832283066,11.573255464564992
s3c3/k10_r2,126_2,230.0,231.0,problin,229.6046168241522,218.4333385764034,12.572879828863968
s3c3/k10_r2,187_1,207.0,247.0,spalin,207.68246343019854,239.31145547830303,7.718774073366498
s3c3/k10_r2,187_1,207.0,247.0,problin,207.38523876684877,239.54208008025319,7.467863043524534
s3c3/k10_r2,188_3,219.0,232.0,spalin,208.8610740150878,232.46541591942034,10.14960255899597
s3c3/k10_r2,188_3,219.0,232.0,problin,208.98601549953503,231.08328244548838,10.055856833224231
s3c3/k10_r2,136_1,209.0,240.0,spalin,208.2989040101578,238.39528480007965,1.7511843020733777
s3c3/k10_r2,136_1,209.0,240.0,problin,207.6275832070528,239.17320769047487,1.6022213881525225
s3c3/k10_r2,77_1,229.0,244.0,spalin,230.3675748604452,219.43258322830707,24.605451181252114
s3c3/k10_r2,77_1,229.0,244.0,problin,229.6046168241516,218.4333385764031,25.573809607739044
s3c3/k10_r3,205_5,242.0,233.0,spalin,242.80917731887934,231.25899877592843,1.919857597741938
s3c3/k10_r3,205_5,242.0,233.0,problin,243.96097891792851,232.4595156609217,2.0340997117518556
s3c3/k10_r3,207_7,237.0,219.0,spalin,238.41565608934556,223.23221590692816,4.4627047455726805
s3c3/k10_r3,207_7,237.0,219.0,problin,238.66329094519682,223.25893960618657,4.572209896485328
s3c3/k10_r3,169_3,234.0,234.0,spalin,234.07938415158867,222.16135210001568,11.838914052535676
s3c3/k10_r3,169_3,234.0,234.0,problin,233.72032288147375,221.8348438333354,12.168370632503128
s3c3/k10_r3,177_5,219.0,218.0,spalin,220.80365995957595,212.2243165484554,6.050760991992972
s3c3/k10_r3,177_5,219.0,218.0,problin,220.4709276610165,211.96778471247916,6.208965248650022
s3c3/k10_r3,126_2,230.0,231.0,spalin,233.9460612402143,222.06155833426678,9.770728669000965
s3c3/k10_r3,126_2,230.0,231.0,problin,233.59223979718342,221.73945809353023,9.932865808111531
s3c3/k10_r3,187_1,207.0,247.0,spalin,204.29616670764744,245.73739059264256,2.9841074022865834
s3c3/k10_r3,187_1,207.0,247.0,problin,203.83006397995763,246.20363041381523,3.268439824895384
s3c3/k10_r3,188_3,219.0,232.0,spalin,210.48351197198548,231.06380930097222,8.567789759107116
s3c3/k10_r3,188_3,219.0,232.0,problin,210.36922045803504,230.94559847772388,8.694947847582469
s3c3/k10_r3,136_1,209.0,240.0,spalin,218.78651771946676,231.42094089324866,13.014460581621124
s3c3/k10_r3,136_1,209.0,240.0,problin,219.68764520073336,230.5753611735397,14.249546552293575
s3c3/k10_r3,77_1,229.0,244.0,spalin,233.94606124021414,222.0615583342666,22.48908056174675
s3c3/k10_r3,77_1,229.0,244.0,problin,233.59223979718894,221.7394580935358,22.729284905696762
s3c3/k10_r4,205_5,242.0,233.0,spalin,242.98925635529798,231.44955090256076,1.8391629999126247
s3c3/k10_r4,205_5,242.0,233.0,problin,243.96206092757552,232.46071234253012,2.034825363764141
s3c3/k10_r4,207_7,237.0,219.0,spalin,238.97407826947153,223.3839479989315,4.8079085963998045
s3c3/k10_r4,207_7,237.0,219.0,problin,239.47926811875348,223.49512672448935,5.1335109500112885
s3c3/k10_r4,169_3,234.0,234.0,spalin,234.2188831256465,222.3346475424666,11.667405786256573
s3c3/k10_r4,169_3,234.0,234.0,problin,234.07822796937984,222.22554793380914,11.774711931687312
s3c3/k10_r4,177_5,219.0,218.0,spalin,219.66139489318547,211.3744068588462,6.658522935068702
s3c3/k10_r4,177_5,219.0,218.0,problin,218.55867095345764,210.54416093271084,7.46888930997356
s3c3/k10_r4,126_2,230.0,231.0,spalin,234.07819367822066,222.22872334862163,9.673001487237265
s3c3/k10_r4,126_2,230.0,231.0,problin,233.96088601467324,222.13722603241428,9.707593956369891
s3c3/k10_r4,187_1,207.0,247.0,spalin,203.4318536790825,245.9884718680761,3.708754147844059
s3c3/k10_r4,187_1,207.0,247.0,problin,201.6062572390471,248.3644505986458,5.563648659600703
s3c3/k10_r4,188_3,219.0,232.0,spalin,209.47373807265103,232.25556229188808,9.529689312537613
s3c3/k10_r4,188_3,219.0,232.0,problin,209.02443112819546,231.05537835796773,10.020193828599897
s3c3/k10_r4,136_1,209.0,240.0,spalin,210.96171461231947,236.19919136093395,4.277203587741274
s3c3/k10_r4,136_1,209.0,240.0,problin,211.2392987417606,236.07584776079935,4.518122359041869
s3c3/k10_r4,77_1,229.0,244.0,spalin,234.07819367822088,222.22872334862194,22.355682455795485
s3c3/k10_r4,77_1,229.0,244.0,problin,233.9608860146622,222.13722603240205,22.418547580268207
s3c3/k10_r5,205_5,242.0,233.0,spalin,240.2884795880155,227.04264277694364,6.198339068148937
s3c3/k10_r5,205_5,242.0,233.0,problin,236.84153415372515,225.06316222946634,9.465894763991082
s3c3/k10_r5,207_7,237.0,219.0,spalin,240.05964843126935,226.58498046345386,8.17883715169496
s3c3/k10_r5,207_7,237.0,219.0,problin,239.471716006749,223.512268282585,5.144895049662525
s3c3/k10_r5,169_3,234.0,234.0,spalin,240.0896320265324,226.7502606651696,9.467963806519126
s3c3/k10_r5,169_3,234.0,234.0,problin,236.5630933625294,224.7738936854389,9.57551488498798
s3c3/k10_r5,177_5,219.0,218.0,spalin,220.64647133180313,212.1156235830819,6.1103808115723295
s3c3/k10_r5,177_5,219.0,218.0,problin,218.66750429951156,210.6323659527797,7.375132869623635
s3c3/k10_r5,126_2,230.0,231.0,spalin,231.45788430814736,220.25324625346698,10.845189843638686
s3c3/k10_r5,126_2,230.0,231.0,problin,236.2280760887769,224.5091549248981,8.995554544138411
s3c3/k10_r5,187_1,207.0,247.0,spalin,204.6714205502276,244.04368355129964,3.7632551333597735
s3c3/k10_r5,187_1,207.0,247.0,problin,205.07847267041234,244.1715257561845,3.419434723207903
s3c3/k10_r5,188_3,219.0,232.0,spalin,210.03613329458506,233.18259521447726,9.04153956767049
s3c3/k10_r5,188_3,219.0,232.0,problin,211.87728201801582,234.71746183085017,7.623497245556554
s3c3/k10_r5,136_1,209.0,240.0,spalin,210.9823808762485,235.1758478724529,5.215580282982236
s3c3/k10_r5,136_1,209.0,240.0,problin,212.36909372383826,235.35288485609163,5.739901713509459
s3c3/k10_r5,77_1,229.0,244.0,spalin,231.45788430814957,220.253246253468,23.873615326771922
s3c3/k10_r5,77_1,229.0,244.0,problin,236.22807608877,224.50915492489224,20.787932212870544
s9c4/k10_r1,213_27,307.0,158.0,spalin,308.8039816759567,159.84166759011458,2.5780010472585286
s9c4/k10_r1,213_27,307.0,158.0,problin,308.17745842542666,159.97561716995847,2.299885115792297
s9c4/k10_r1,215_30,331.0,140.0,spalin,328.7103081492284,140.91050561550995,2.4640838555870976
s9c4/k10_r1,215_30,331.0,140.0,problin,328.5564810394168,140.59069322013943,2.513902024950134
s9c4/k10_r1,175_17,311.0,161.0,spalin,335.69582800420346,154.54571251710456,25.525315820280476
s9c4/k10_r1,175_17,311.0,161.0,problin,338.07089044468785,155.86825247799112,27.55300241530741
s9c4/k10_r1,179_18,365.0,168.0,spalin,361.93941020441974,159.23482553297595,9.28415280648592
s9c4/k10_r1,179_18,365.0,168.0,problin,363.35441370264175,159.47959135450168,8.677863662695778
s9c4/k10_r1,127_8,333.0,167.0,spalin,338.70474032419986,155.28680458637407,13.02854592670799
s9c4/k10_r1,127_8,333.0,167.0,problin,338.5387694030981,156.00087326638746,12.314980933918084
s9c4/k10_r1,183_18,378.0,183.0,spalin,382.29396410248944,165.40117709978873,18.115095781873986
s9c4/k10_r1,183_18,378.0,183.0,problin,367.4091393262589,158.774438790492,26.439442991981004
s9c4/k10_r1,130_8,338.0,179.0,spalin,359.5854244036655,156.60777011378627,31.10213024799751
s9c4/k10_r1,130_8,338.0,179.0,problin,366.6559272671151,158.46525005499467,35.25390932708154
s9c4/k10_r1,79_4,326.0,195.0,spalin,347.02184221805646,158.66842397853088,41.97500764079324
s9c4/k10_r1,79_4,326.0,195.0,problin,347.27647676837125,160.54033720532243,40.4988496577116
s9c4/k10_r1,180_11,256.0,217.0,spalin,238.93931633672895,205.5094616831597,20.56938010414943
s9c4/k10_r1,180_11,256.0,217.0,problin,235.67941498098767,206.92542653196438,22.68089958704803
s9c4/k10_r1,34_3,330.0,219.0,spalin,311.65259229053504,173.99682564133371,48.5995171993905
s9c4/k10_r1,34_3,330.0,219.0,problin,315.640514320796,173.6897599639601,47.53117588588374
s9c4/k10_r1,211_5,250.0,232.0,spalin,247.85929323882885,230.7299053757748,2.489129524916217
s9c4/k10_r1,211_5,250.0,232.0,problin,248.35001508167954,230.93607557302218,1.9632588767162227
s9c4/k10_r1,212_7,217.0,231.0,spalin,220.57281486930802,227.39385118605588,5.0763486246178005
s9c4/k10_r1,212_7,217.0,231.0,problin,218.78671860405709,227.48702431265394,3.9412385806962007
s9c4/k10_r1,168_3,251.0,234.0,spalin,237.84719158713864,226.50923065029468,15.1363137717187
s9c4/k10_r1,168_3,251.0,234.0,problin,238.19656159248598,226.60861582965305,14.783795013752751
s9c4/k10_r1,211_8,242.0,191.0,spalin,244.25784197377544,195.27049879083495,4.830632494929101
s9c4/k10_r1,211_8,242.0,191.0,problin,246.08678206289363,195.69390893545568,6.223710205652238
s9c4/k10_r1,171_6,251.0,197.0,spalin,250.56637211216292,199.83005535640734,2.863083384297414
s9c4/k10_r1,171_6,251.0,197.0,problin,254.6696441120348,199.7472878310486,4.584089695416026
s9c4/k10_r1,128_2,270.0,229.0,spalin,269.0221271941746,208.4757404861065,20.54754155168011
s9c4/k10_r1,128_2,270.0,229.0,problin,276.9518584344378,204.81232394755762,25.166883170356208
s9c4/k10_r1,212_4,265.0,256.0,spalin,263.99597084871067,255.51542929042176,1.1148467649053517
s9c4/k10_r1,212_4,265.0,256.0,problin,264.0113795538241,255.48314989971857,1.1155735801631206
s9c4/k10_r1,170_2,258.0,260.0,spalin,263.70680207841866,256.6227763761844,6.631231361331151
s9c4/k10_r1,170_2,258.0,260.0,problin,266.54990565962856,251.72426619433375,11.899103193551847
s9c4/k10_r1,130_1,271.0,269.0,spalin,263.991251461454,256.70048280274614,14.156294690423557
s9c4/k10_r1,130_1,271.0,269.0,problin,266.8530114282488,251.70588750353775,17.784370701673044
s9c4/k10_r1,80_1,293.0,257.0,spalin,280.2572271954682,206.610310274205,51.975947219938234
s9c4/k10_r1,80_1,293.0,257.0,problin,285.2377968455789,203.14547620099677,54.411042366673236
s9c4,213_27,307.0,158.0,unit,313.82642399730423,157.98483316481338,6.826440845994395
s9c4,213_27,307.0,158.0,random brlen,315.89113015027226,160.95957569136493,9.370767504425592
s9c4,213_27,307.0,158.0,given true brlen,308.6194195504312,159.71838291073195,2.3612199194938097
s9c4,213_27,307.0,158.0,gaussian (no topology info),211.82479376926852,139.9203622660313,96.87720671888621
s9c4,215_30,331.0,140.0,unit,327.49309066397075,144.98483316481315,6.0948318083561785
s9c4,215_30,331.0,140.0,random brlen,325.11154176298936,146.69885255448133,8.91900027781699
s9c4,215_30,331.0,140.0,given true brlen,328.4482886604282,140.64918621377674,2.632997056712573
s9c4,215_30,331.0,140.0,gaussian (no topology info),195.0789412460106,219.70951831594823,157.56948157230806
s9c4,175_17,311.0,161.0,unit,325.47927199191133,153.95449949443898,16.102434436743053
s9c4,175_17,311.0,161.0,random brlen,325.88579351724457,148.62783576850086,19.356066139823636
s9c4,175_17,311.0,161.0,given true brlen,324.31138149468313,152.58408331593915,15.748667592213835
s9c4,175_17,311.0,161.0,gaussian (no topology info),364.09641520773084,282.246012104917,132.3624748909502
s9c4,179_18,365.0,168.0,unit,354.03943377148795,159.297944051231,13.994991596464235
s9c4,179_18,365.0,168.0,random brlen,354.24094816034176,156.8665454625701,15.482603347805307
s9c4,179_18,365.0,168.0,given true brlen,357.1151431549997,159.07862326477107,11.906381915512029
s9c4,179_18,365.0,168.0,gaussian (no topology info),197.19330926487163,170.31255571047953,167.82262472440684
s9c4,127_8,333.0,167.0,unit,335.1183013144596,158.89383215369077,8.378374401480212
s9c4,127_8,333.0,167.0,random brlen,344.0017938133285,153.05909668459117,17.759173752192705
s9c4,127_8,333.0,167.0,given true brlen,339.1685185095811,157.8942129819512,10.998453428601243
s9c4,127_8,333.0,167.0,gaussian (no topology info),360.981015026685,191.4500827135211,37.158360386615485
s9c4,183_18,378.0,183.0,unit,387.22952477249817,166.17863161442597,19.187041509553964
s9c4,183_18,378.0,183.0,random brlen,397.39206708383966,155.07843378685516,33.99508972747637
s9c4,183_18,378.0,183.0,given true brlen,394.05961444709146,169.64059442487485,20.889828470093136
s9c4,183_18,378.0,183.0,gaussian (no topology info),249.52127634337486,220.92813738835946,133.96016586353466
s9c4,130_8,338.0,179.0,unit,352.6885743174937,150.535894843277,32.030602520925534
s9c4,130_8,338.0,179.0,random brlen,365.90955525688054,144.88687403940747,44.075487943301546
s9c4,130_8,338.0,179.0,given true brlen,360.52383054986103,155.63765530476923,32.45184266413281
s9c4,130_8,338.0,179.0,gaussian (no topology info),253.26753619506735,202.02092926861317,87.80406372625765
s9c4,79_4,326.0,195.0,unit,325.83619817998067,163.4290529154034,31.571372014130787
s9c4,79_4,326.0,195.0,random brlen,350.3392207471773,152.4948848833372,48.98042953732219
s9c4,79_4,326.0,195.0,given true brlen,337.45954046716736,162.11104084843828,34.82821703434935
s9c4,79_4,326.0,195.0,gaussian (no topology info),230.7458429517523,157.26052562140467,102.45790531406003
s9c4,180_11,256.0,217.0,unit,253.56723963599683,198.28581058308123,18.871650921977633
s9c4,180_11,256.0,217.0,random brlen,256.6137236586719,203.49520055038735,13.518737548435197
s9c4,180_11,256.0,217.0,given true brlen,244.2812044421498,203.1339652405356,18.15480898487684
s9c4,180_11,256.0,217.0,gaussian (no topology info),316.89092135964825,156.42080087792834,85.89262873086649
